|6.6.6
basalt_0_h2o_yak_hp11ver_11092020_4.tab                                                             
           2
T(K)    
   300.00000000000000     
   13.131313131313131     
         100
P(bar)  
   1000.0000000000000     
   898.98989898989896     
         100
           3
T(K)           P(bar)         H2O,wt%       
  917.1717       5494.949       0.000000    
  930.3030       5494.949       0.000000    
  943.4343       5494.949       0.000000    
  956.5657       5494.949       0.000000    
  969.6970       5494.949       0.000000    
  982.8283       5494.949       0.000000    
  995.9596       5494.949       0.000000    
  1009.091       5494.949       0.000000    
  1022.222       5494.949       0.000000    
  1035.354       5494.949       0.000000    
  1048.485       5494.949       0.000000    
  1061.616       5494.949       0.000000    
  1074.747       5494.949       0.000000    
  1087.879       5494.949       0.000000    
  1101.010       5494.949       0.000000    
  1114.141       5494.949       0.000000    
  1127.273       5494.949       0.000000    
  1140.404       5494.949       0.000000    
  1153.535       5494.949       0.000000    
  1166.667       5494.949       0.000000    
  1179.798       5494.949       0.000000    
  1192.929       5494.949       0.000000    
  1206.061       5494.949       0.000000    
  1219.192       5494.949       0.000000    
  1232.323       5494.949       0.000000    
  1245.455       5494.949       0.000000    
  1258.586       5494.949       0.000000    
  1271.717       5494.949       0.000000    
  1284.848       5494.949       0.000000    
  1297.980       5494.949       0.000000    
  1311.111       5494.949       0.000000    
  1324.242       5494.949       0.000000    
  1337.374       5494.949       0.000000    
  1350.505       5494.949       0.000000    
  1363.636       5494.949       0.000000    
  1376.768       5494.949       0.000000    
  1389.899       5494.949       0.000000    
  1403.030       5494.949       0.000000    
  1416.162       5494.949       0.000000    
  1429.293       5494.949       0.000000    
  1442.424       5494.949       0.000000    
  1455.556       5494.949       0.000000    
  1468.687       5494.949       0.000000    
  1481.818       5494.949       0.000000    
  1494.949       5494.949       0.000000    
  1508.081       5494.949       0.000000    
  1521.212       5494.949       0.000000    
  1534.343       5494.949       0.000000    
  1547.475       5494.949       0.000000    
  1560.606       5494.949       0.000000    
  1573.737       5494.949       0.000000    
  1586.869       5494.949       0.000000    
  1600.000       5494.949       0.000000    
  300.0000       6393.939       0.000000    
  313.1313       6393.939       0.000000    
  326.2626       6393.939       0.000000    
  339.3939       6393.939       0.000000    
  352.5253       6393.939       0.000000    
  365.6566       6393.939       0.000000    
  378.7879       6393.939       0.000000    
  391.9192       6393.939       0.000000    
  405.0505       6393.939       0.000000    
  418.1818       6393.939       0.000000    
  431.3131       6393.939       0.000000    
  444.4444       6393.939       0.000000    
  457.5758       6393.939       0.000000    
  470.7071       6393.939       0.000000    
