|6.6.6
gabbro_sat_11112020_2.tab                                                                           
           2
T(K)    
   300.00000000000000     
   13.131313131313131     
         100
P(bar)  
   1000.0000000000000     
   898.98989898989896     
         100
           3
T(K)           P(bar)         rho,kg/m3     
  641.4141       12686.87       3162.575    
  654.5455       12686.87       3161.579    
  667.6768       12686.87       3160.877    
  680.8081       12686.87       3160.425    
  693.9394       12686.87       3159.843    
  707.0707       12686.87       3149.631    
  720.2020       12686.87       3140.523    
  733.3333       12686.87       3127.145    
  746.4646       12686.87       3115.929    
  759.5960       12686.87       3114.866    
  772.7273       12686.87       3112.062    
  785.8586       12686.87       3110.773    
  798.9899       12686.87       3111.658    
  812.1212       12686.87       3113.214    
  825.2525       12686.87       3121.342    
  838.3838       12686.87       3125.359    
  851.5152       12686.87       3128.389    
  864.6465       12686.87       3108.588    
  877.7778       12686.87       3089.789    
  890.9091       12686.87       3080.815    
  904.0404       12686.87       3120.849    
  917.1717       12686.87       3094.080    
  930.3030       12686.87       3090.289    
  943.4343       12686.87       3103.052    
  956.5657       12686.87       3111.711    
  969.6970       12686.87       3102.506    
  982.8283       12686.87       3136.044    
  995.9596       12686.87       3158.587    
  1009.091       12686.87       3156.131    
  1022.222       12686.87       3147.420    
  1035.354       12686.87       3135.416    
  1048.485       12686.87       3123.617    
  1061.616       12686.87       3123.094    
  1074.747       12686.87       3118.777    
  1087.879       12686.87       3115.097    
  1101.010       12686.87       3111.149    
  1114.141       12686.87       3108.203    
  1127.273       12686.87       3105.744    
  1140.404       12686.87       3103.250    
  1153.535       12686.87       3097.095    
  1166.667       12686.87       3093.554    
  1179.798       12686.87       3078.917    
  1192.929       12686.87       3079.073    
  1206.061       12686.87       3092.009    
  1219.192       12686.87       3064.222    
  1232.323       12686.87       3058.611    
  1245.455       12686.87       3068.299    
  1258.586       12686.87       3049.024    
  1271.717       12686.87       3033.859    
  1284.848       12686.87       3024.796    
  1297.980       12686.87       3033.708    
  1311.111       12686.87       3029.342    
  1324.242       12686.87       3024.354    
  1337.374       12686.87       3013.853    
  1350.505       12686.87       3007.917    
  1363.636       12686.87       3002.098    
  1376.768       12686.87       3001.058    
  1389.899       12686.87       3004.482    
  1403.030       12686.87       2991.734    
  1416.162       12686.87       2985.935    
  1429.293       12686.87       2991.690    
  1442.424       12686.87       2988.863    
  1455.556       12686.87       2989.858    
  1468.687       12686.87       2980.594    
  1481.818       12686.87       2983.326    
  1494.949       12686.87       2979.363    
  1508.081       12686.87       2977.058    
  1521.212       12686.87       2976.608    
  1534.343       12686.87       2972.266    
  1547.475       12686.87       2974.935    
  1560.606       12686.87       2970.424    
  1573.737       12686.87       2968.444    
  1586.869       12686.87       2964.158    
  1600.000       12686.87       2961.773    
  300.0000       13585.86       3184.986    
  313.1313       13585.86       3183.204    
  326.2626       13585.86       3184.272    
  339.3939       13585.86       3187.577    
  352.5253       13585.86       3188.148    
  365.6566       13585.86       3184.935    
  378.7879       13585.86       3180.620    
  391.9192       13585.86       3181.939    
  405.0505       13585.86       3183.454    
  418.1818       13585.86       3181.583    
  431.3131       13585.86       3179.632    
  444.4444       13585.86       3179.888    
  457.5758       13585.86       3180.433    
  470.7071       13585.86       3178.726    
  483.8384       13585.86       3176.418    
  496.9697       13585.86       3175.190    
  510.1010       13585.86       3174.292    
  523.2323       13585.86       3173.358    
  536.3636       13585.86       3172.269    
  549.4949       13585.86       3171.209    
  562.6263       13585.86       3170.534    
  575.7576       13585.86       3169.335    
  588.8889       13585.86       3168.347    
  602.0202       13585.86       3167.990    
  615.1515       13585.86       3167.646    
  628.2828       13585.86       3166.737    
  641.4141       13585.86       3165.083    
  654.5455       13585.86       3164.820    
  667.6768       13585.86       3164.048    
  680.8081       13585.86       3163.337    
  693.9394       13585.86       3162.715    
  707.0707       13585.86       3161.884    
  720.2020       13585.86       3161.444    
  733.3333       13585.86       3153.082    
  746.4646       13585.86       3146.889    
  759.5960       13585.86       3136.018    
  772.7273       13585.86       3121.833    
  785.8586       13585.86       3117.385    
  798.9899       13585.86       3115.467    
  812.1212       13585.86       3116.526    
  825.2525       13585.86       3124.746    
  838.3838       13585.86       3127.984    
  851.5152       13585.86       3135.612    
  864.6465       13585.86       3138.187    
  877.7778       13585.86       3153.759    
  890.9091       13585.86       3146.382    
  904.0404       13585.86       3155.621    
  917.1717       13585.86       3148.766    
  930.3030       13585.86       3133.325    
  943.4343       13585.86       3194.253    
  956.5657       13585.86       3183.544    
  969.6970       13585.86       3180.949    
  982.8283       13585.86       3206.874    
  995.9596       13585.86       3187.775    
  1009.091       13585.86       3170.711    
  1022.222       13585.86       3172.255    
  1035.354       13585.86       3168.097    
  1048.485       13585.86       3144.095    
  1061.616       13585.86       3148.358    
  1074.747       13585.86       3141.477    
  1087.879       13585.86       3135.112    
  1101.010       13585.86       3130.474    
  1114.141       13585.86       3126.938    
  1127.273       13585.86       3125.135    
  1140.404       13585.86       3119.104    
  1153.535       13585.86       3116.029    
  1166.667       13585.86       3107.347    
  1179.798       13585.86       3112.057    
  1192.929       13585.86       3107.227    
  1206.061       13585.86       3102.573    
  1219.192       13585.86       3102.966    
  1232.323       13585.86       3100.005    
  1245.455       13585.86       3109.553    
  1258.586       13585.86       3084.102    
  1271.717       13585.86       3073.237    
  1284.848       13585.86       3074.517    
  1297.980       13585.86       3060.058    
  1311.111       13585.86       3048.476    
  1324.242       13585.86       3057.147    
  1337.374       13585.86       3039.519    
  1350.505       13585.86       3028.389    
  1363.636       13585.86       3029.463    
  1376.768       13585.86       3022.090    
  1389.899       13585.86       3033.770    
  1403.030       13585.86       3006.894    
  1416.162       13585.86       3023.363    
  1429.293       13585.86       3006.722    
  1442.424       13585.86       3001.579    
  1455.556       13585.86       3011.093    
  1468.687       13585.86       2994.331    
  1481.818       13585.86       3003.896    
  1494.949       13585.86       2990.903    
  1508.081       13585.86       2988.787    
  1521.212       13585.86       2994.910    
  1534.343       13585.86       2982.268    
  1547.475       13585.86       2989.877    
  1560.606       13585.86       2980.264    
  1573.737       13585.86       2977.746    
  1586.869       13585.86       2975.500    
  1600.000       13585.86       2974.877    
  300.0000       14484.85       3190.399    
  313.1313       14484.85       3189.490    
  326.2626       14484.85       3188.937    
  339.3939       14484.85       3191.676    
  352.5253       14484.85       3188.817    
  365.6566       14484.85       3187.928    
  378.7879       14484.85       3185.048    
  391.9192       14484.85       3183.554    
  405.0505       14484.85       3186.981    
  418.1818       14484.85       3180.946    
  431.3131       14484.85       3183.688    
  444.4444       14484.85       3178.799    
  457.5758       14484.85       3178.937    
  470.7071       14484.85       3181.564    
  483.8384       14484.85       3179.210    
  496.9697       14484.85       3178.080    
  510.1010       14484.85       3177.116    
  523.2323       14484.85       3176.161    
  536.3636       14484.85       3175.113    
  549.4949       14484.85       3173.997    
  562.6263       14484.85       3173.075    
  575.7576       14484.85       3172.131    
  588.8889       14484.85       3171.087    
  602.0202       14484.85       3170.107    
  615.1515       14484.85       3169.535    
  628.2828       14484.85       3168.753    
  641.4141       14484.85       3166.943    
  654.5455       14484.85       3166.511    
  667.6768       14484.85       3165.543    
  680.8081       14484.85       3164.658    
  693.9394       14484.85       3164.112    
  707.0707       14484.85       3163.669    
  720.2020       14484.85       3163.372    
  733.3333       14484.85       3163.195    
  746.4646       14484.85       3173.566    
  759.5960       14484.85       3163.906    
  772.7273       14484.85       3151.041    
  785.8586       14484.85       3138.283    
  798.9899       14484.85       3128.538    
  812.1212       14484.85       3129.595    
  825.2525       14484.85       3127.567    
  838.3838       14484.85       3131.207    
  851.5152       14484.85       3135.065    
  864.6465       14484.85       3147.872    
  877.7778       14484.85       3151.865    
  890.9091       14484.85       3175.612    
  904.0404       14484.85       3153.828    
  917.1717       14484.85       3183.252    
  930.3030       14484.85       3207.333    
  943.4343       14484.85       3181.368    
  956.5657       14484.85       3237.885    
  969.6970       14484.85       3234.169    
  982.8283       14484.85       3225.385    
  995.9596       14484.85       3249.895    
  1009.091       14484.85       3208.029    
  1022.222       14484.85       3199.880    
  1035.354       14484.85       3205.770    
  1048.485       14484.85       3182.009    
  1061.616       14484.85       3182.491    
  1074.747       14484.85       3171.267    
  1087.879       14484.85       3161.458    
  1101.010       14484.85       3150.876    
  1114.141       14484.85       3145.519    
  1127.273       14484.85       3143.888    
  1140.404       14484.85       3137.303    
  1153.535       14484.85       3134.552    
  1166.667       14484.85       3133.982    
  1179.798       14484.85       3128.415    
  1192.929       14484.85       3124.468    
  1206.061       14484.85       3120.556    
  1219.192       14484.85       3116.105    
  1232.323       14484.85       3113.696    
  1245.455       14484.85       3110.802    
  1258.586       14484.85       3108.045    
  1271.717       14484.85       3105.301    
  1284.848       14484.85       3101.749    
  1297.980       14484.85       3102.809    
  1311.111       14484.85       3096.813    
  1324.242       14484.85       3087.482    
  1337.374       14484.85       3083.984    
  1350.505       14484.85       3097.735    
  1363.636       14484.85       3076.830    
  1376.768       14484.85       3066.448    
  1389.899       14484.85       3059.713    
  1403.030       14484.85       3044.622    
  1416.162       14484.85       3058.475    
  1429.293       14484.85       3033.954    
  1442.424       14484.85       3026.828    
  1455.556       14484.85       3035.608    
  1468.687       14484.85       3015.897    
  1481.818       14484.85       3022.962    
  1494.949       14484.85       3006.758    
  1508.081       14484.85       3002.948    
  1521.212       14484.85       3013.788    
  1534.343       14484.85       2996.922    
  1547.475       14484.85       3013.121    
  1560.606       14484.85       2992.206    
  1573.737       14484.85       2989.488    
  1586.869       14484.85       2987.078    
  1600.000       14484.85       2986.102    
  300.0000       15383.84       3190.412    
  313.1313       15383.84       3192.026    
  326.2626       15383.84       3200.954    
  339.3939       15383.84       3189.633    
  352.5253       15383.84       3191.863    
  365.6566       15383.84       3191.051    
  378.7879       15383.84       3187.763    
  391.9192       15383.84       3189.479    
  405.0505       15383.84       3190.985    
  418.1818       15383.84       3183.903    
  431.3131       15383.84       3186.638    
  444.4444       15383.84       3191.312    
  457.5758       15383.84       3183.380    
  470.7071       15383.84       3185.269    
  483.8384       15383.84       3182.527    
  496.9697       15383.84       3181.026    
  510.1010       15383.84       3179.873    
  523.2323       15383.84       3178.945    
  536.3636       15383.84       3177.824    
  549.4949       15383.84       3176.751    
  562.6263       15383.84       3175.710    
  575.7576       15383.84       3174.705    
  588.8889       15383.84       3173.757    
  602.0202       15383.84       3172.759    
  615.1515       15383.84       3171.541    
  628.2828       15383.84       3170.743    
  641.4141       15383.84       3170.188    
  654.5455       15383.84       3169.139    
  667.6768       15383.84       3169.167    
  680.8081       15383.84       3168.447    
  693.9394       15383.84       3167.754    
  707.0707       15383.84       3165.947    
  720.2020       15383.84       3165.322    
  733.3333       15383.84       3165.483    
  746.4646       15383.84       3164.733    
  759.5960       15383.84       3183.570    
  772.7273       15383.84       3174.641    
  785.8586       15383.84       3166.888    
  798.9899       15383.84       3164.159    
  812.1212       15383.84       3149.965    
  825.2525       15383.84       3137.158    
  838.3838       15383.84       3136.122    
  851.5152       15383.84       3155.332    
  864.6465       15383.84       3145.676    
  877.7778       15383.84       3168.005    
  890.9091       15383.84       3185.039    
  904.0404       15383.84       3191.829    
  917.1717       15383.84       3201.209    
  930.3030       15383.84       3224.832    
  943.4343       15383.84       3237.187    
  956.5657       15383.84       3258.005    
  969.6970       15383.84       3252.001    
  982.8283       15383.84       3267.212    
  995.9596       15383.84       3266.842    
  1009.091       15383.84       3248.398    
  1022.222       15383.84       3234.014    
  1035.354       15383.84       3253.930    
  1048.485       15383.84       3222.547    
  1061.616       15383.84       3228.866    
  1074.747       15383.84       3216.616    
  1087.879       15383.84       3189.479    
  1101.010       15383.84       3188.314    
  1114.141       15383.84       3173.618    
  1127.273       15383.84       3164.476    
  1140.404       15383.84       3158.390    
  1153.535       15383.84       3153.075    
  1166.667       15383.84       3158.827    
  1179.798       15383.84       3150.995    
  1192.929       15383.84       3144.996    
  1206.061       15383.84       3137.351    
  1219.192       15383.84       3132.465    
  1232.323       15383.84       3137.346    
  1245.455       15383.84       3131.288    
  1258.586       15383.84       3124.672    
  1271.717       15383.84       3123.039    
  1284.848       15383.84       3117.550    
  1297.980       15383.84       3114.010    
  1311.111       15383.84       3110.636    
  1324.242       15383.84       3109.819    
  1337.374       15383.84       3106.748    
  1350.505       15383.84       3104.340    
  1363.636       15383.84       3099.844    
  1376.768       15383.84       3093.794    
  1389.899       15383.84       3081.837    
  1403.030       15383.84       3075.292    
  1416.162       15383.84       3075.943    
  1429.293       15383.84       3064.233    
  1442.424       15383.84       3057.319    
  1455.556       15383.84       3061.555    
  1468.687       15383.84       3039.437    
  1481.818       15383.84       3076.726    
  1494.949       15383.84       3033.833    
  1508.081       15383.84       3026.285    
  1521.212       15383.84       3006.766    
  1534.343       15383.84       3015.495    
  1547.475       15383.84       3039.619    
  1560.606       15383.84       3009.037    
  1573.737       15383.84       3003.311    
  1586.869       15383.84       3001.423    
  1600.000       15383.84       2997.391    
  300.0000       16282.83       3191.226    
  313.1313       16282.83       3188.231    
  326.2626       16282.83       3188.215    
  339.3939       16282.83       3190.209    
  352.5253       16282.83       3197.641    
  365.6566       16282.83       3196.767    
  378.7879       16282.83       3193.214    
  391.9192       16282.83       3193.962    
  405.0505       16282.83       3194.809    
  418.1818       16282.83       3190.029    
  431.3131       16282.83       3189.218    
  444.4444       16282.83       3188.033    
  457.5758       16282.83       3190.001    
  470.7071       16282.83       3185.811    
  483.8384       16282.83       3184.845    
  496.9697       16282.83       3183.725    
  510.1010       16282.83       3182.702    
  523.2323       16282.83       3181.629    
  536.3636       16282.83       3180.575    
  549.4949       16282.83       3179.473    
  562.6263       16282.83       3178.532    
  575.7576       16282.83       3177.478    
  588.8889       16282.83       3176.453    
  602.0202       16282.83       3175.473    
  615.1515       16282.83       3174.273    
  628.2828       16282.83       3173.414    
  641.4141       16282.83       3172.323    
  654.5455       16282.83       3171.065    
  667.6768       16282.83       3170.296    
  680.8081       16282.83       3170.859    
  693.9394       16282.83       3169.171    
  707.0707       16282.83       3168.097    
  720.2020       16282.83       3167.484    
  733.3333       16282.83       3168.041    
  746.4646       16282.83       3167.511    
  759.5960       16282.83       3166.679    
  772.7273       16282.83       3191.030    
  785.8586       16282.83       3194.440    
  798.9899       16282.83       3185.655    
  812.1212       16282.83       3171.383    
  825.2525       16282.83       3163.515    
  838.3838       16282.83       3146.124    
  851.5152       16282.83       3147.210    
  864.6465       16282.83       3185.194    
  877.7778       16282.83       3191.560    
  890.9091       16282.83       3193.624    
  904.0404       16282.83       3196.348    
  917.1717       16282.83       3218.299    
  930.3030       16282.83       3250.326    
  943.4343       16282.83       3258.939    
  956.5657       16282.83       3286.589    
  969.6970       16282.83       3297.070    
  982.8283       16282.83       3322.944    
  995.9596       16282.83       3317.269    
  1009.091       16282.83       3295.923    
  1022.222       16282.83       3293.151    
  1035.354       16282.83       3295.197    
  1048.485       16282.83       3261.796    
  1061.616       16282.83       3269.191    
  1074.747       16282.83       3231.457    
  1087.879       16282.83       3246.855    
  1101.010       16282.83       3232.691    
  1114.141       16282.83       3203.786    
  1127.273       16282.83       3203.498    
  1140.404       16282.83       3189.976    
  1153.535       16282.83       3176.110    
  1166.667       16282.83       3181.212    
  1179.798       16282.83       3177.817    
  1192.929       16282.83       3172.879    
  1206.061       16282.83       3168.647    
  1219.192       16282.83       3150.325    
  1232.323       16282.83       3155.288    
  1245.455       16282.83       3162.362    
  1258.586       16282.83       3144.744    
  1271.717       16282.83       3134.394    
  1284.848       16282.83       3131.080    
  1297.980       16282.83       3133.195    
  1311.111       16282.83       3126.111    
  1324.242       16282.83       3126.266    
  1337.374       16282.83       3117.909    
  1350.505       16282.83       3116.373    
  1363.636       16282.83       3115.827    
  1376.768       16282.83       3109.542    
  1389.899       16282.83       3109.781    
  1403.030       16282.83       3106.276    
  1416.162       16282.83       3103.630    
  1429.293       16282.83       3099.129    
  1442.424       16282.83       3091.192    
  1455.556       16282.83       3084.702    
  1468.687       16282.83       3072.939    
  1481.818       16282.83       3064.700    
  1494.949       16282.83       3055.971    
  1508.081       16282.83       3052.399    
  1521.212       16282.83       3049.818    
  1534.343       16282.83       3039.370    
  1547.475       16282.83       3040.632    
  1560.606       16282.83       3023.021    
  1573.737       16282.83       3014.174    
  1586.869       16282.83       3014.960    
  1600.000       16282.83       3014.313    
  300.0000       17181.82       3193.603    
  313.1313       17181.82       3193.796    
  326.2626       17181.82       3196.467    
  339.3939       17181.82       3195.939    
  352.5253       17181.82       3199.005    
  365.6566       17181.82       3199.398    
  378.7879       17181.82       3198.391    
  391.9192       17181.82       3198.845    
  405.0505       17181.82       3195.321    
  418.1818       17181.82       3193.679    
  431.3131       17181.82       3191.997    
  444.4444       17181.82       3190.518    
  457.5758       17181.82       3194.230    
  470.7071       17181.82       3188.793    
  483.8384       17181.82       3187.852    
  496.9697       17181.82       3186.509    
  510.1010       17181.82       3185.524    
  523.2323       17181.82       3184.319    
  536.3636       17181.82       3183.369    
  549.4949       17181.82       3182.384    
  562.6263       17181.82       3181.161    
  575.7576       17181.82       3180.221    
  588.8889       17181.82       3179.230    
  602.0202       17181.82       3178.228    
  615.1515       17181.82       3177.090    
  628.2828       17181.82       3176.461    
  641.4141       17181.82       3175.547    
  654.5455       17181.82       3173.890    
  667.6768       17181.82       3173.004    
  680.8081       17181.82       3172.160    
  693.9394       17181.82       3172.388    
  707.0707       17181.82       3170.612    
  720.2020       17181.82       3170.891    
  733.3333       17181.82       3170.450    
  746.4646       17181.82       3170.124    
  759.5960       17181.82       3169.272    
  772.7273       17181.82       3170.583    
  785.8586       17181.82       3202.056    
  798.9899       17181.82       3201.305    
  812.1212       17181.82       3193.077    
  825.2525       17181.82       3193.935    
  838.3838       17181.82       3181.801    
  851.5152       17181.82       3160.253    
  864.6465       17181.82       3192.484    
  877.7778       17181.82       3195.203    
  890.9091       17181.82       3204.716    
  904.0404       17181.82       3212.804    
  917.1717       17181.82       3251.704    
  930.3030       17181.82       3256.948    
  943.4343       17181.82       3287.993    
  956.5657       17181.82       3335.162    
  969.6970       17181.82       3365.486    
  982.8283       17181.82       3361.505    
  995.9596       17181.82       3360.012    
  1009.091       17181.82       3356.730    
  1022.222       17181.82       3354.990    
  1035.354       17181.82       3334.829    
  1048.485       17181.82       3313.287    
  1061.616       17181.82       3310.963    
  1074.747       17181.82       3301.081    
  1087.879       17181.82       3289.197    
  1101.010       17181.82       3274.302    
  1114.141       17181.82       3242.794    
  1127.273       17181.82       3249.483    
  1140.404       17181.82       3239.665    
  1153.535       17181.82       3215.464    
  1166.667       17181.82       3200.835    
  1179.798       17181.82       3210.421    
  1192.929       17181.82       3206.511    
  1206.061       17181.82       3183.936    
  1219.192       17181.82       3172.754    
  1232.323       17181.82       3204.712    
  1245.455       17181.82       3191.568    
  1258.586       17181.82       3172.885    
  1271.717       17181.82       3154.876    
  1284.848       17181.82       3148.526    
  1297.980       17181.82       3149.164    
  1311.111       17181.82       3146.279    
  1324.242       17181.82       3142.361    
  1337.374       17181.82       3136.622    
  1350.505       17181.82       3132.366    
  1363.636       17181.82       3129.103    
  1376.768       17181.82       3126.339    
  1389.899       17181.82       3124.513    
  1403.030       17181.82       3119.547    
  1416.162       17181.82       3120.011    
  1429.293       17181.82       3115.575    
  1442.424       17181.82       3112.713    
  1455.556       17181.82       3109.043    
  1468.687       17181.82       3106.445    
  1481.818       17181.82       3104.592    
  1494.949       17181.82       3096.658    
  1508.081       17181.82       3091.319    
  1521.212       17181.82       3081.912    
  1534.343       17181.82       3070.582    
  1547.475       17181.82       3076.079    
  1560.606       17181.82       3078.817    
  1573.737       17181.82       3065.544    
  1586.869       17181.82       3053.722    
  1600.000       17181.82       3057.108    
  300.0000       18080.81       3196.923    
  313.1313       18080.81       3197.202    
  326.2626       18080.81       3194.622    
  339.3939       18080.81       3198.846    
  352.5253       18080.81       3204.472    
  365.6566       18080.81       3207.254    
  378.7879       18080.81       3204.038    
  391.9192       18080.81       3208.351    
  405.0505       18080.81       3196.788    
  418.1818       18080.81       3207.886    
  431.3131       18080.81       3204.691    
  444.4444       18080.81       3199.182    
  457.5758       18080.81       3198.229    
  470.7071       18080.81       3194.309    
  483.8384       18080.81       3191.883    
  496.9697       18080.81       3189.298    
  510.1010       18080.81       3188.226    
  523.2323       18080.81       3187.264    
  536.3636       18080.81       3186.068    
  549.4949       18080.81       3185.166    
  562.6263       18080.81       3184.104    
  575.7576       18080.81       3182.872    
  588.8889       18080.81       3181.721    
  602.0202       18080.81       3180.744    
  615.1515       18080.81       3179.676    
  628.2828       18080.81       3178.975    
  641.4141       18080.81       3177.741    
  654.5455       18080.81       3176.808    
  667.6768       18080.81       3175.592    
  680.8081       18080.81       3174.734    
  693.9394       18080.81       3173.739    
  707.0707       18080.81       3173.126    
  720.2020       18080.81       3173.354    
  733.3333       18080.81       3173.240    
  746.4646       18080.81       3173.003    
  759.5960       18080.81       3171.676    
  772.7273       18080.81       3178.372    
  785.8586       18080.81       3173.445    
  798.9899       18080.81       3176.976    
  812.1212       18080.81       3206.271    
  825.2525       18080.81       3205.206    
  838.3838       18080.81       3201.242    
  851.5152       18080.81       3209.902    
  864.6465       18080.81       3191.510    
  877.7778       18080.81       3208.326    
  890.9091       18080.81       3211.226    
  904.0404       18080.81       3243.832    
  917.1717       18080.81       3292.615    
  930.3030       18080.81       3356.878    
  943.4343       18080.81       3371.907    
  956.5657       18080.81       3373.629    
  969.6970       18080.81       3369.864    
  982.8283       18080.81       3366.294    
  995.9596       18080.81       3362.982    
  1009.091       18080.81       3361.731    
  1022.222       18080.81       3357.173    
  1035.354       18080.81       3356.084    
  1048.485       18080.81       3355.510    
  1061.616       18080.81       3351.425    
  1074.747       18080.81       3348.851    
  1087.879       18080.81       3326.703    
  1101.010       18080.81       3317.084    
  1114.141       18080.81       3296.606    
  1127.273       18080.81       3286.343    
  1140.404       18080.81       3279.952    
  1153.535       18080.81       3221.564    
  1166.667       18080.81       3245.889    
  1179.798       18080.81       3223.623    
  1192.929       18080.81       3223.266    
  1206.061       18080.81       3206.250    
  1219.192       18080.81       3199.765    
  1232.323       18080.81       3195.817    
  1245.455       18080.81       3210.441    
  1258.586       18080.81       3213.759    
  1271.717       18080.81       3175.256    
  1284.848       18080.81       3168.339    
  1297.980       18080.81       3171.392    
  1311.111       18080.81       3179.588    
  1324.242       18080.81       3160.471    
  1337.374       18080.81       3152.310    
  1350.505       18080.81       3147.252    
  1363.636       18080.81       3144.921    
  1376.768       18080.81       3140.687    
  1389.899       18080.81       3144.578    
  1403.030       18080.81       3134.588    
  1416.162       18080.81       3134.930    
  1429.293       18080.81       3128.508    
  1442.424       18080.81       3128.006    
  1455.556       18080.81       3123.036    
  1468.687       18080.81       3114.146    
  1481.818       18080.81       3117.705    
  1494.949       18080.81       3114.948    
  1508.081       18080.81       3111.480    
  1521.212       18080.81       3108.897    
  1534.343       18080.81       3107.018    
  1547.475       18080.81       3101.519    
  1560.606       18080.81       3092.101    
  1573.737       18080.81       3085.434    
  1586.869       18080.81       3077.676    
  1600.000       18080.81       3076.389    
  300.0000       18979.80       3193.428    
  313.1313       18979.80       3195.270    
  326.2626       18979.80       3202.110    
  339.3939       18979.80       3202.064    
  352.5253       18979.80       3207.228    
  365.6566       18979.80       3210.262    
  378.7879       18979.80       3210.204    
  391.9192       18979.80       3200.742    
  405.0505       18979.80       3205.886    
  418.1818       18979.80       3203.720    
  431.3131       18979.80       3202.642    
  444.4444       18979.80       3205.471    
  457.5758       18979.80       3200.810    
  470.7071       18979.80       3199.982    
  483.8384       18979.80       3199.059    
  496.9697       18979.80       3198.193    
  510.1010       18979.80       3193.204    
  523.2323       18979.80       3194.418    
  536.3636       18979.80       3188.884    
  549.4949       18979.80       3187.869    
  562.6263       18979.80       3186.896    
  575.7576       18979.80       3185.670    
  588.8889       18979.80       3184.715    
  602.0202       18979.80       3183.577    
  615.1515       18979.80       3182.695    
  628.2828       18979.80       3181.611    
  641.4141       18979.80       3180.546    
  654.5455       18979.80       3179.500    
  667.6768       18979.80       3178.758    
  680.8081       18979.80       3177.927    
  693.9394       18979.80       3176.451    
  707.0707       18979.80       3176.622    
  720.2020       18979.80       3175.667    
  733.3333       18979.80       3175.713    
  746.4646       18979.80       3173.616    
  759.5960       18979.80       3179.424    
  772.7273       18979.80       3180.222    
  785.8586       18979.80       3182.244    
  798.9899       18979.80       3187.595    
  812.1212       18979.80       3199.429    
  825.2525       18979.80       3237.774    
  838.3838       18979.80       3230.399    
  851.5152       18979.80       3225.219    
  864.6465       18979.80       3219.140    
  877.7778       18979.80       3220.159    
  890.9091       18979.80       3222.644    
  904.0404       18979.80       3344.819    
  917.1717       18979.80       3355.252    
  930.3030       18979.80       3374.554    
  943.4343       18979.80       3376.213    
  956.5657       18979.80       3375.944    
  969.6970       18979.80       3376.840    
  982.8283       18979.80       3370.263    
  995.9596       18979.80       3368.702    
  1009.091       18979.80       3366.816    
  1022.222       18979.80       3364.949    
  1035.354       18979.80       3360.829    
  1048.485       18979.80       3357.682    
  1061.616       18979.80       3357.062    
  1074.747       18979.80       3352.460    
  1087.879       18979.80       3350.010    
  1101.010       18979.80       3347.768    
  1114.141       18979.80       3344.952    
  1127.273       18979.80       3333.431    
  1140.404       18979.80       3322.421    
  1153.535       18979.80       3301.540    
  1166.667       18979.80       3285.417    
  1179.798       18979.80       3271.147    
  1192.929       18979.80       3252.865    
  1206.061       18979.80       3252.721    
  1219.192       18979.80       3244.428    
  1232.323       18979.80       3253.518    
  1245.455       18979.80       3243.270    
  1258.586       18979.80       3236.704    
  1271.717       18979.80       3199.322    
  1284.848       18979.80       3192.390    
  1297.980       18979.80       3220.768    
  1311.111       18979.80       3209.429    
  1324.242       18979.80       3196.658    
  1337.374       18979.80       3171.753    
  1350.505       18979.80       3165.986    
  1363.636       18979.80       3162.147    
  1376.768       18979.80       3156.790    
  1389.899       18979.80       3164.220    
  1403.030       18979.80       3150.794    
  1416.162       18979.80       3153.237    
  1429.293       18979.80       3143.468    
  1442.424       18979.80       3138.853    
  1455.556       18979.80       3140.308    
  1468.687       18979.80       3133.088    
  1481.818       18979.80       3133.473    
  1494.949       18979.80       3129.144    
  1508.081       18979.80       3125.774    
  1521.212       18979.80       3122.440    
  1534.343       18979.80       3118.331    
  1547.475       18979.80       3112.901    
  1560.606       18979.80       3113.052    
  1573.737       18979.80       3110.487    
  1586.869       18979.80       3107.050    
  1600.000       18979.80       3107.231    
  300.0000       19878.79       3202.936    
  313.1313       19878.79       3202.606    
  326.2626       19878.79       3201.062    
  339.3939       19878.79       3205.342    
  352.5253       19878.79       3209.903    
  365.6566       19878.79       3213.727    
  378.7879       19878.79       3204.460    
  391.9192       19878.79       3207.330    
  405.0505       19878.79       3207.360    
  418.1818       19878.79       3211.929    
  431.3131       19878.79       3212.716    
  444.4444       19878.79       3204.315    
  457.5758       19878.79       3203.425    
  470.7071       19878.79       3202.629    
  483.8384       19878.79       3201.725    
  496.9697       19878.79       3200.920    
  510.1010       19878.79       3199.697    
  523.2323       19878.79       3198.772    
  536.3636       19878.79       3198.073    
  549.4949       19878.79       3196.266    
  562.6263       19878.79       3191.268    
  575.7576       19878.79       3188.502    
  588.8889       19878.79       3187.425    
  602.0202       19878.79       3186.258    
  615.1515       19878.79       3185.374    
  628.2828       19878.79       3184.592    
  641.4141       19878.79       3183.166    
  654.5455       19878.79       3182.528    
  667.6768       19878.79       3181.387    
  680.8081       19878.79       3180.921    
  693.9394       19878.79       3179.805    
  707.0707       19878.79       3178.379    
  720.2020       19878.79       3178.682    
  733.3333       19878.79       3176.995    
  746.4646       19878.79       3184.524    
  759.5960       19878.79       3183.921    
  772.7273       19878.79       3182.275    
  785.8586       19878.79       3178.878    
  798.9899       19878.79       3197.762    
  812.1212       19878.79       3205.099    
  825.2525       19878.79       3188.636    
  838.3838       19878.79       3247.155    
