|6.6.6
basalt_0_h2o_allmorb_11092020_3.tab                                                                 
           2
T(K)    
   273.14999999999998     
   16.160101010101009     
         100
P(bar)  
   1.0000000000000000     
   1010.0909090909091     
         100
           3
T(K)           P(bar)         rho,kg/m3     
  1614.438       4041.364       3015.512    
  1630.598       4041.364       3012.875    
  1646.759       4041.364       3011.389    
  1662.919       4041.364       3009.690    
  1679.079       4041.364       3006.235    
  1695.239       4041.364       2996.830    
  1711.399       4041.364       2996.510    
  1727.559       4041.364       2993.197    
  1743.719       4041.364       2975.323    
  1759.879       4041.364       2973.806    
  1776.039       4041.364       2969.839    
  1792.199       4041.364       2967.764    
  1808.360       4041.364       2965.292    
  1824.520       4041.364       2962.550    
  1840.680       4041.364       2957.329    
  1856.840       4041.364       2958.389    
  1873.000       4041.364       2955.479    
  273.1500       5051.455       3486.853    
  289.3101       5051.455       3329.731    
  305.4702       5051.455       3335.358    
  321.6303       5051.455       3352.315    
  337.7904       5051.455       3338.642    
  353.9505       5051.455       3329.871    
  370.1106       5051.455       3337.273    
  386.2707       5051.455       3345.987    
  402.4308       5051.455       3350.056    
  418.5909       5051.455       3342.138    
  434.7510       5051.455       3336.057    
  450.9111       5051.455       3331.512    
  467.0712       5051.455       3331.217    
  483.2313       5051.455       3332.932    
  499.3914       5051.455       3330.505    
  515.5515       5051.455       3327.039    
  531.7116       5051.455       3327.198    
  547.8717       5051.455       3319.280    
  564.0318       5051.455       3316.299    
  580.1919       5051.455       3315.907    
  596.3520       5051.455       3312.774    
  612.5121       5051.455       3307.316    
  628.6722       5051.455       3301.342    
  644.8323       5051.455       3298.898    
  660.9924       5051.455       3238.094    
  677.1525       5051.455       3139.883    
  693.3126       5051.455       3127.086    
  709.4727       5051.455       3122.103    
  725.6328       5051.455       3113.595    
  741.7929       5051.455       3110.189    
  757.9530       5051.455       3099.921    
  774.1131       5051.455       3104.802    
  790.2732       5051.455       3095.574    
  806.4333       5051.455       3123.475    
  822.5934       5051.455       3115.934    
  838.7535       5051.455       3114.476    
  854.9136       5051.455       3095.082    
  871.0737       5051.455       3092.857    
  887.2338       5051.455       3092.265    
  903.3939       5051.455       3090.178    
  919.5540       5051.455       3088.003    
  935.7141       5051.455       3087.499    
  951.8742       5051.455       3086.102    
  968.0343       5051.455       3084.557    
  984.1944       5051.455       3083.160    
  1000.355       5051.455       3082.352    
  1016.515       5051.455       3081.140    
  1032.675       5051.455       3080.000    
  1048.835       5051.455       3079.925    
  1064.995       5051.455       3079.057    
  1081.155       5051.455       3078.628    
  1097.315       5051.455       3075.596    
  1113.475       5051.455       3073.388    
  1129.635       5051.455       3073.250    
  1145.795       5051.455       3071.892    
  1161.956       5051.455       3068.933    
  1178.116       5051.455       3069.044    
  1194.276       5051.455       3066.620    
  1210.436       5051.455       3065.956    
  1226.596       5051.455       3064.770    
  1242.756       5051.455       3063.036    
  1258.916       5051.455       3061.495    
  1275.076       5051.455       3060.456    
  1291.236       5051.455       3059.326    
  1307.396       5051.455       3058.365    
  1323.557       5051.455       3056.574    
  1339.717       5051.455       3055.389    
  1355.877       5051.455       3054.390    
  1372.037       5051.455       3052.147    
  1388.197       5051.455       3050.619    
  1404.357       5051.455       3050.174    
  1420.517       5051.455       3049.156    
  1436.677       5051.455       3046.618    
  1452.837       5051.455       3044.302    
  1468.997       5051.455       3039.432    
  1485.158       5051.455       3036.922    
  1501.318       5051.455       3035.020    
  1517.478       5051.455       3033.847    
  1533.638       5051.455       3032.817    
  1549.798       5051.455       3031.491    
  1565.958       5051.455       3029.614    
  1582.118       5051.455       3027.716    
  1598.278       5051.455       3026.217    
  1614.438       5051.455       3024.566    
  1630.598       5051.455       3022.017    
  1646.759       5051.455       3020.391    
  1662.919       5051.455       3019.038    
  1679.079       5051.455       3023.048    
  1695.239       5051.455       3007.426    
  1711.399       5051.455       3005.734    
  1727.559       5051.455       3003.203    
  1743.719       5051.455       3002.879    
  1759.879       5051.455       3000.179    
  1776.039       5051.455       2991.705    
  1792.199       5051.455       2990.655    
  1808.360       5051.455       2989.715    
  1824.520       5051.455       2981.210    
  1840.680       5051.455       2979.104    
  1856.840       5051.455       2979.329    
  1873.000       5051.455       2965.977    
  273.1500       6061.545       3491.262    
  289.3101       6061.545       3489.949    
  305.4702       6061.545       3490.847    
  321.6303       6061.545       3490.379    
  337.7904       6061.545       3488.885    
  353.9505       6061.545       3363.245    
  370.1106       6061.545       3360.958    
  386.2707       6061.545       3348.497    
  402.4308       6061.545       3340.359    
  418.5909       6061.545       3346.903    
  434.7510       6061.545       3344.663    
  450.9111       6061.545       3342.749    
  467.0712       6061.545       3337.148    
  483.2313       6061.545       3333.565    
  499.3914       6061.545       3333.741    
  515.5515       6061.545       3330.564    
  531.7116       6061.545       3332.938    
  547.8717       6061.545       3325.280    
  564.0318       6061.545       3318.237    
  580.1919       6061.545       3320.942    
  596.3520       6061.545       3324.207    
  612.5121       6061.545       3324.514    
  628.6722       6061.545       3316.470    
  644.8323       6061.545       3316.271    
  660.9924       6061.545       3315.823    
  677.1525       6061.545       3311.424    
  693.3126       6061.545       3309.563    
  709.4727       6061.545       3299.721    
  725.6328       6061.545       3268.589    
  741.7929       6061.545       3162.475    
  757.9530       6061.545       3169.494    
  774.1131       6061.545       3161.393    
  790.2732       6061.545       3148.526    
  806.4333       6061.545       3134.302    
  822.5934       6061.545       3129.291    
  838.7535       6061.545       3125.095    
  854.9136       6061.545       3118.520    
  871.0737       6061.545       3115.954    
  887.2338       6061.545       3111.804    
  903.3939       6061.545       3109.454    
  919.5540       6061.545       3107.520    
  935.7141       6061.545       3104.831    
  951.8742       6061.545       3103.041    
  968.0343       6061.545       3101.340    
  984.1944       6061.545       3100.478    
  1000.355       6061.545       3098.667    
  1016.515       6061.545       3097.054    
  1032.675       6061.545       3095.054    
  1048.835       6061.545       3092.757    
  1064.995       6061.545       3091.750    
  1081.155       6061.545       3090.048    
  1097.315       6061.545       3088.996    
  1113.475       6061.545       3086.875    
  1129.635       6061.545       3083.640    
  1145.795       6061.545       3084.680    
  1161.956       6061.545       3082.109    
  1178.116       6061.545       3081.819    
  1194.276       6061.545       3079.375    
  1210.436       6061.545       3076.866    
  1226.596       6061.545       3077.093    
  1242.756       6061.545       3075.676    
  1258.916       6061.545       3074.688    
  1275.076       6061.545       3073.090    
  1291.236       6061.545       3071.622    
  1307.396       6061.545       3070.716    
  1323.557       6061.545       3068.658    
  1339.717       6061.545       3067.670    
  1355.877       6061.545       3066.958    
  1372.037       6061.545       3064.890    
  1388.197       6061.545       3064.004    
  1404.357       6061.545       3062.064    
  1420.517       6061.545       3060.775    
  1436.677       6061.545       3059.307    
  1452.837       6061.545       3057.653    
  1468.997       6061.545       3056.024    
  1485.158       6061.545       3054.476    
  1501.318       6061.545       3052.826    
  1517.478       6061.545       3050.918    
  1533.638       6061.545       3049.382    
  1549.798       6061.545       3049.103    
  1565.958       6061.545       3043.243    
  1582.118       6061.545       3040.334    
  1598.278       6061.545       3035.502    
  1614.438       6061.545       3033.973    
  1630.598       6061.545       3031.878    
  1646.759       6061.545       3029.774    
  1662.919       6061.545       3028.249    
  1679.079       6061.545       3026.319    
  1695.239       6061.545       3027.483    
  1711.399       6061.545       3017.936    
  1727.559       6061.545       3021.595    
  1743.719       6061.545       3007.060    
  1759.879       6061.545       3006.810    
  1776.039       6061.545       3001.774    
  1792.199       6061.545       2999.244    
  1808.360       6061.545       2998.120    
  1824.520       6061.545       2996.815    
  1840.680       6061.545       2995.344    
  1856.840       6061.545       2992.524    
  1873.000       6061.545       2990.755    
  273.1500       7071.636       3493.597    
  289.3101       7071.636       3494.643    
  305.4702       7071.636       3494.422    
  321.6303       7071.636       3493.813    
  337.7904       7071.636       3492.079    
  353.9505       7071.636       3490.532    
  370.1106       7071.636       3488.521    
  386.2707       7071.636       3487.536    
  402.4308       7071.636       3352.693    
  418.5909       7071.636       3351.023    
  434.7510       7071.636       3355.019    
  450.9111       7071.636       3345.694    
