|6.6.6
basalt_0_h2o_yak_hp11ver_11092020_3.tab                                                             
           2
T(K)    
   300.00000000000000     
   13.131313131313131     
         100
P(bar)  
   1000.0000000000000     
   898.98989898989896     
         100
           3
T(K)           P(bar)         rho,kg/m3     
  470.7071       2797.980       3217.026    
  483.8384       2797.980       3220.575    
  496.9697       2797.980       3222.900    
  510.1010       2797.980       3208.275    
  523.2323       2797.980       3228.069    
  536.3636       2797.980       3222.169    
  549.4949       2797.980       3213.592    
  562.6263       2797.980       3216.432    
  575.7576       2797.980       3222.792    
  588.8889       2797.980       3212.483    
  602.0202       2797.980       3096.110    
  615.1515       2797.980       3075.969    
  628.2828       2797.980       3074.591    
  641.4141       2797.980       3075.846    
  654.5455       2797.980       3075.255    
  667.6768       2797.980       3077.121    
  680.8081       2797.980       3075.913    
  693.9394       2797.980       3075.870    
  707.0707       2797.980       3050.652    
  720.2020       2797.980       3025.158    
  733.3333       2797.980       3028.698    
  746.4646       2797.980       3026.148    
  759.5960       2797.980       3023.655    
  772.7273       2797.980       3022.412    
  785.8586       2797.980       3020.760    
  798.9899       2797.980       3019.481    
  812.1212       2797.980       3018.222    
  825.2525       2797.980       3023.402    
  838.3838       2797.980       3021.700    
  851.5152       2797.980       3020.541    
  864.6465       2797.980       3018.718    
  877.7778       2797.980       3016.936    
  890.9091       2797.980       3015.767    
  904.0404       2797.980       3014.023    
  917.1717       2797.980       3008.310    
  930.3030       2797.980       3009.935    
  943.4343       2797.980       3004.366    
  956.5657       2797.980       3004.458    
  969.6970       2797.980       3003.511    
  982.8283       2797.980       3002.116    
  995.9596       2797.980       3006.012    
  1009.091       2797.980       2998.687    
  1022.222       2797.980       2998.327    
  1035.354       2797.980       3000.247    
  1048.485       2797.980       2996.359    
  1061.616       2797.980       2994.929    
  1074.747       2797.980       2994.718    
  1087.879       2797.980       2988.355    
  1101.010       2797.980       2992.922    
  1114.141       2797.980       2991.878    
  1127.273       2797.980       2988.602    
  1140.404       2797.980       2990.834    
  1153.535       2797.980       2989.067    
  1166.667       2797.980       2984.248    
  1179.798       2797.980       2986.277    
  1192.929       2797.980       2981.881    
  1206.061       2797.980       2981.060    
  1219.192       2797.980       2979.757    
  1232.323       2797.980       2980.263    
  1245.455       2797.980       2983.441    
  1258.586       2797.980       2977.788    
  1271.717       2797.980       2975.274    
  1284.848       2797.980       2973.697    
  1297.980       2797.980       2973.992    
  1311.111       2797.980       2977.898    
  1324.242       2797.980       2971.547    
  1337.374       2797.980       2969.451    
  1350.505       2797.980       2967.669    
  1363.636       2797.980       2966.680    
  1376.768       2797.980       2965.483    
  1389.899       2797.980       2965.313    
  1403.030       2797.980       2964.209    
  1416.162       2797.980       2964.584    
  1429.293       2797.980       2960.885    
  1442.424       2797.980       2959.630    
  1455.556       2797.980       2959.427    
  1468.687       2797.980       2958.366    
  1481.818       2797.980       2958.968    
  1494.949       2797.980       2955.101    
  1508.081       2797.980       2954.081    
  1521.212       2797.980       2957.436    
  1534.343       2797.980       2956.425    
  1547.475       2797.980       2950.239    
  1560.606       2797.980       2949.539    
  1573.737       2797.980       2946.255    
  1586.869       2797.980       2947.877    
  1600.000       2797.980       2946.879    
  300.0000       3696.970       3341.818    
  313.1313       3696.970       3336.629    
  326.2626       3696.970       3345.606    
  339.3939       3696.970       3345.280    
  352.5253       3696.970       3344.141    
  365.6566       3696.970       3342.737    
  378.7879       3696.970       3326.955    
  391.9192       3696.970       3321.947    
  405.0505       3696.970       3320.757    
  418.1818       3696.970       3314.607    
  431.3131       3696.970       3318.767    
  444.4444       3696.970       3314.247    
  457.5758       3696.970       3256.955    
  470.7071       3696.970       3231.007    
  483.8384       3696.970       3238.360    
  496.9697       3696.970       3232.856    
  510.1010       3696.970       3227.798    
  523.2323       3696.970       3234.535    
  536.3636       3696.970       3236.859    
  549.4949       3696.970       3229.666    
  562.6263       3696.970       3230.440    
  575.7576       3696.970       3247.418    
  588.8889       3696.970       3229.352    
  602.0202       3696.970       3242.826    
  615.1515       3696.970       3241.252    
  628.2828       3696.970       3231.256    
  641.4141       3696.970       3233.140    
  654.5455       3696.970       3185.629    
  667.6768       3696.970       3084.784    
  680.8081       3696.970       3085.928    
  693.9394       3696.970       3086.695    
  707.0707       3696.970       3087.876    
  720.2020       3696.970       3083.372    
  733.3333       3696.970       3079.312    
  746.4646       3696.970       3082.408    
  759.5960       3696.970       3081.810    
  772.7273       3696.970       3081.492    
  785.8586       3696.970       3076.666    
  798.9899       3696.970       3047.788    
  812.1212       3696.970       3044.542    
  825.2525       3696.970       3050.687    
  838.3838       3696.970       3037.948    
  851.5152       3696.970       3033.475    
  864.6465       3696.970       3029.244    
  877.7778       3696.970       3027.426    
  890.9091       3696.970       3025.796    
  904.0404       3696.970       3024.198    
  917.1717       3696.970       3024.449    
  930.3030       3696.970       3022.537    
  943.4343       3696.970       3018.835    
  956.5657       3696.970       3021.747    
  969.6970       3696.970       3022.869    
  982.8283       3696.970       3018.210    
  995.9596       3696.970       3018.996    
  1009.091       3696.970       3018.098    
  1022.222       3696.970       3011.425    
  1035.354       3696.970       3013.040    
  1048.485       3696.970       3012.254    
  1061.616       3696.970       3011.130    
  1074.747       3696.970       3008.400    
  1087.879       3696.970       3005.756    
  1101.010       3696.970       3009.191    
  1114.141       3696.970       3005.855    
  1127.273       3696.970       3005.311    
  1140.404       3696.970       3003.708    
  1153.535       3696.970       3000.999    
  1166.667       3696.970       3000.167    
  1179.798       3696.970       3000.520    
  1192.929       3696.970       2997.922    
  1206.061       3696.970       2997.442    
  1219.192       3696.970       2993.046    
  1232.323       3696.970       2997.860    
  1245.455       3696.970       2998.284    
  1258.586       3696.970       2996.092    
  1271.717       3696.970       2988.569    
  1284.848       3696.970       2987.079    
  1297.980       3696.970       2993.949    
  1311.111       3696.970       2991.526    
  1324.242       3696.970       2990.984    
  1337.374       3696.970       2982.623    
  1350.505       3696.970       2980.932    
  1363.636       3696.970       2980.022    
  1376.768       3696.970       2978.608    
  1389.899       3696.970       2985.526    
  1403.030       3696.970       2977.966    
  1416.162       3696.970       2983.105    
  1429.293       3696.970       2974.136    
  1442.424       3696.970       2972.370    
  1455.556       3696.970       2979.701    
  1468.687       3696.970       2972.151    
  1481.818       3696.970       2977.066    
  1494.949       3696.970       2968.329    
  1508.081       3696.970       2967.103    
  1521.212       3696.970       2973.003    
  1534.343       3696.970       2971.259    
  1547.475       3696.970       2962.476    
  1560.606       3696.970       2962.817    
  1573.737       3696.970       2961.854    
  1586.869       3696.970       2960.783    
  1600.000       3696.970       2959.956    
  300.0000       4595.960       3390.209    
  313.1313       4595.960       3392.223    
  326.2626       4595.960       3354.362    
  339.3939       4595.960       3360.333    
  352.5253       4595.960       3361.022    
  365.6566       4595.960       3345.605    
  378.7879       4595.960       3342.385    
  391.9192       4595.960       3341.210    
  405.0505       4595.960       3336.961    
  418.1818       4595.960       3335.763    
  431.3131       4595.960       3330.304    
  444.4444       4595.960       3329.087    
  457.5758       4595.960       3322.407    
  470.7071       4595.960       3314.467    
  483.8384       4595.960       3331.512    
  496.9697       4595.960       3317.163    
  510.1010       4595.960       3315.734    
  523.2323       4595.960       3289.487    
  536.3636       4595.960       3252.031    
  549.4949       4595.960       3246.833    
  562.6263       4595.960       3249.132    
