|6.6.6
basalt_sat_yak_hp11ver_10302020_2.tab                                                               
           2
T(K)    
   300.00000000000000     
   13.131313131313131     
         100
P(bar)  
   1000.0000000000000     
   898.98989898989896     
         100
           3
T(K)           P(bar)         rho,kg/m3     
  1153.535       51343.43       3547.366    
  1166.667       51343.43       3544.411    
  1179.798       51343.43       3542.373    
  1192.929       51343.43       3541.113    
  1206.061       51343.43       3539.858    
  1219.192       51343.43       3537.921    
  1232.323       51343.43       3535.187    
  1245.455       51343.43       3532.828    
  1258.586       51343.43       3531.718    
  1271.717       51343.43       3530.294    
  1284.848       51343.43       3528.246    
  1297.980       51343.43       3525.669    
  1311.111       51343.43       3523.156    
  1324.242       51343.43       3523.115    
  1337.374       51343.43       3520.564    
  1350.505       51343.43       3518.355    
  1363.636       51343.43       3516.622    
  1376.768       51343.43       3514.199    
  1389.899       51343.43       3512.767    
  1403.030       51343.43       3510.954    
  1416.162       51343.43       3508.862    
  1429.293       51343.43       3507.510    
  1442.424       51343.43       3505.540    
  1455.556       51343.43       3503.024    
  1468.687       51343.43       3502.570    
  1481.818       51343.43       3500.283    
  1494.949       51343.43       3499.235    
  1508.081       51343.43       3497.395    
  1521.212       51343.43       3496.605    
  1534.343       51343.43       3494.262    
  1547.475       51343.43       3492.893    
  1560.606       51343.43       3494.149    
  1573.737       51343.43       3492.986    
  1586.869       51343.43       3490.918    
  1600.000       51343.43       3489.172    
  300.0000       52242.42       3305.886    
  313.1313       52242.42       3307.240    
  326.2626       52242.42       3319.591    
  339.3939       52242.42       3386.455    
  352.5253       52242.42       3390.251    
  365.6566       52242.42       3391.457    
  378.7879       52242.42       3390.586    
  391.9192       52242.42       3389.639    
  405.0505       52242.42       3388.341    
  418.1818       52242.42       3388.011    
  431.3131       52242.42       3387.156    
  444.4444       52242.42       3386.176    
  457.5758       52242.42       3384.947    
  470.7071       52242.42       3383.766    
  483.8384       52242.42       3382.764    
  496.9697       52242.42       3381.585    
  510.1010       52242.42       3381.265    
  523.2323       52242.42       3380.277    
  536.3636       52242.42       3380.613    
  549.4949       52242.42       3380.091    
  562.6263       52242.42       3378.846    
  575.7576       52242.42       3384.611    
  588.8889       52242.42       3388.895    
  602.0202       52242.42       3392.043    
  615.1515       52242.42       3411.242    
  628.2828       52242.42       3422.973    
  641.4141       52242.42       3430.456    
  654.5455       52242.42       3431.230    
  667.6768       52242.42       3434.420    
  680.8081       52242.42       3454.743    
  693.9394       52242.42       3453.735    
  707.0707       52242.42       3465.206    
  720.2020       52242.42       3470.146    
  733.3333       52242.42       3466.260    
  746.4646       52242.42       3483.019    
  759.5960       52242.42       3491.327    
  772.7273       52242.42       3494.219    
  785.8586       52242.42       3492.845    
  798.9899       52242.42       3491.647    
  812.1212       52242.42       3490.342    
  825.2525       52242.42       3489.163    
  838.3838       52242.42       3487.773    
  851.5152       52242.42       3486.520    
  864.6465       52242.42       3485.258    
  877.7778       52242.42       3480.816    
  890.9091       52242.42       3496.812    
  904.0404       52242.42       3516.651    
  917.1717       52242.42       3516.633    
  930.3030       52242.42       3516.698    
  943.4343       52242.42       3516.941    
  956.5657       52242.42       3517.906    
  969.6970       52242.42       3516.033    
  982.8283       52242.42       3520.029    
  995.9596       52242.42       3520.309    
  1009.091       52242.42       3519.258    
  1022.222       52242.42       3521.795    
  1035.354       52242.42       3539.128    
  1048.485       52242.42       3562.923    
  1061.616       52242.42       3561.233    
  1074.747       52242.42       3561.521    
  1087.879       52242.42       3560.178    
  1101.010       52242.42       3557.090    
  1114.141       52242.42       3555.095    
  1127.273       52242.42       3552.538    
  1140.404       52242.42       3552.892    
  1153.535       52242.42       3551.020    
  1166.667       52242.42       3547.233    
  1179.798       52242.42       3545.250    
  1192.929       52242.42       3543.392    
  1206.061       52242.42       3543.549    
  1219.192       52242.42       3541.533    
  1232.323       52242.42       3538.287    
  1245.455       52242.42       3535.921    
  1258.586       52242.42       3534.887    
  1271.717       52242.42       3533.978    
  1284.848       52242.42       3531.848    
  1297.980       52242.42       3528.843    
  1311.111       52242.42       3526.414    
  1324.242       52242.42       3525.336    
  1337.374       52242.42       3524.224    
  1350.505       52242.42       3522.039    
  1363.636       52242.42       3520.194    
  1376.768       52242.42       3516.772    
  1389.899       52242.42       3515.056    
  1403.030       52242.42       3513.107    
  1416.162       52242.42       3512.286    
  1429.293       52242.42       3510.727    
  1442.424       52242.42       3508.971    
  1455.556       52242.42       3506.629    
  1468.687       52242.42       3505.086    
  1481.818       52242.42       3503.252    
  1494.949       52242.42       3502.537    
  1508.081       52242.42       3500.713    
  1521.212       52242.42       3498.162    
  1534.343       52242.42       3496.489    
  1547.475       52242.42       3496.535    
  1560.606       52242.42       3497.571    
  1573.737       52242.42       3495.444    
  1586.869       52242.42       3494.011    
  1600.000       52242.42       3492.595    
  300.0000       53141.41       3309.965    
  313.1313       53141.41       3322.168    
  326.2626       53141.41       3390.561    
  339.3939       53141.41       3391.495    
  352.5253       53141.41       3394.396    
  365.6566       53141.41       3395.154    
  378.7879       53141.41       3394.167    
  391.9192       53141.41       3393.221    
  405.0505       53141.41       3391.889    
  418.1818       53141.41       3390.395    
  431.3131       53141.41       3390.685    
  444.4444       53141.41       3389.707    
  457.5758       53141.41       3388.419    
  470.7071       53141.41       3387.206    
  483.8384       53141.41       3386.206    
  496.9697       53141.41       3384.982    
  510.1010       53141.41       3384.265    
  523.2323       53141.41       3383.792    
  536.3636       53141.41       3383.985    
  549.4949       53141.41       3382.635    
  562.6263       53141.41       3381.599    
  575.7576       53141.41       3387.099    
  588.8889       53141.41       3391.210    
  602.0202       53141.41       3396.116    
  615.1515       53141.41       3420.089    
  628.2828       53141.41       3430.060    
  641.4141       53141.41       3438.931    
  654.5455       53141.41       3436.794    
  667.6768       53141.41       3437.199    
  680.8081       53141.41       3458.229    
  693.9394       53141.41       3459.273    
  707.0707       53141.41       3466.987    
  720.2020       53141.41       3496.960    
  733.3333       53141.41       3470.240    
  746.4646       53141.41       3481.958    
  759.5960       53141.41       3496.107    
  772.7273       53141.41       3496.781    
  785.8586       53141.41       3495.516    
  798.9899       53141.41       3494.525    
  812.1212       53141.41       3493.191    
  825.2525       53141.41       3491.870    
  838.3838       53141.41       3490.505    
  851.5152       53141.41       3489.043    
