|6.6.6
basalt_sat_allmorb_10302020_2.tab                                                                   
           2
T(K)    
   400.00000000000000     
   11.111111111111111     
         100
P(bar)  
   2000.0000000000000     
   787.87878787878788     
         100
           3
T(K)           P(bar)         rho,kg/m3     
  755.5556       20121.21       3208.271    
  766.6667       20121.21       3215.925    
  777.7778       20121.21       3226.196    
  788.8889       20121.21       3267.273    
  800.0000       20121.21       3273.882    
  811.1111       20121.21       3267.610    
  822.2222       20121.21       3291.518    
  833.3333       20121.21       3337.037    
  844.4444       20121.21       3338.083    
  855.5556       20121.21       3363.951    
  866.6667       20121.21       3401.227    
  877.7778       20121.21       3421.759    
  888.8889       20121.21       3435.252    
  900.0000       20121.21       3434.566    
  911.1111       20121.21       3439.125    
  922.2222       20121.21       3441.844    
  933.3333       20121.21       3458.139    
  944.4444       20121.21       3457.108    
  955.5556       20121.21       3455.170    
  966.6667       20121.21       3453.015    
  977.7778       20121.21       3448.804    
  988.8889       20121.21       3445.891    
  1000.000       20121.21       3446.397    
  1011.111       20121.21       3445.724    
  1022.222       20121.21       3444.233    
  1033.333       20121.21       3442.681    
  1044.444       20121.21       3440.853    
  1055.556       20121.21       3435.222    
  1066.667       20121.21       3440.841    
  1077.778       20121.21       3438.573    
  1088.889       20121.21       3433.066    
  1100.000       20121.21       3433.821    
  1111.111       20121.21       3431.920    
  1122.222       20121.21       3429.940    
  1133.333       20121.21       3428.493    
  1144.444       20121.21       3426.722    
  1155.556       20121.21       3424.158    
  1166.667       20121.21       3422.419    
  1177.778       20121.21       3420.531    
  1188.889       20121.21       3397.931    
  1200.000       20121.21       3386.840    
  1211.111       20121.21       3391.865    
  1222.222       20121.21       3377.039    
  1233.333       20121.21       3369.441    
  1244.444       20121.21       3376.727    
  1255.556       20121.21       3368.363    
  1266.667       20121.21       3348.442    
  1277.778       20121.21       3343.866    
  1288.889       20121.21       3357.054    
  1300.000       20121.21       3347.890    
  1311.111       20121.21       3340.993    
  1322.222       20121.21       3335.692    
  1333.333       20121.21       3325.819    
  1344.444       20121.21       3326.611    
  1355.556       20121.21       3320.867    
  1366.667       20121.21       3320.486    
  1377.778       20121.21       3317.512    
  1388.889       20121.21       3313.613    
  1400.000       20121.21       3309.022    
  1411.111       20121.21       3307.200    
  1422.222       20121.21       3302.869    
  1433.333       20121.21       3299.742    
  1444.444       20121.21       3296.343    
  1455.556       20121.21       3300.964    
  1466.667       20121.21       3294.172    
  1477.778       20121.21       3289.222    
  1488.889       20121.21       3285.927    
  1500.000       20121.21       3283.422    
  400.0000       20909.09       3238.901    
  411.1111       20909.09       3234.737    
  422.2222       20909.09       3239.147    
  433.3333       20909.09       3238.089    
  444.4444       20909.09       3232.965    
  455.5556       20909.09       3221.988    
  466.6667       20909.09       3232.032    
  477.7778       20909.09       3221.188    
  488.8889       20909.09       3221.332    
  500.0000       20909.09       3219.740    
  511.1111       20909.09       3207.919    
  522.2222       20909.09       3207.158    
  533.3333       20909.09       3206.670    
  544.4444       20909.09       3205.079    
  555.5556       20909.09       3204.240    
  566.6667       20909.09       3203.286    
  577.7778       20909.09       3202.277    
  588.8889       20909.09       3201.448    
  600.0000       20909.09       3200.744    
  611.1111       20909.09       3199.745    
  622.2222       20909.09       3198.708    
  633.3333       20909.09       3197.911    
  644.4444       20909.09       3197.049    
  655.5556       20909.09       3196.618    
  666.6667       20909.09       3195.500    
  677.7778       20909.09       3194.654    
  688.8889       20909.09       3194.485    
  700.0000       20909.09       3207.029    
  711.1111       20909.09       3210.593    
  722.2222       20909.09       3208.789    
  733.3333       20909.09       3212.241    
  744.4444       20909.09       3222.427    
  755.5556       20909.09       3215.875    
  766.6667       20909.09       3226.688    
  777.7778       20909.09       3273.522    
  788.8889       20909.09       3272.993    
  800.0000       20909.09       3275.840    
  811.1111       20909.09       3306.436    
  822.2222       20909.09       3308.892    
  833.3333       20909.09       3329.592    
  844.4444       20909.09       3362.866    
  855.5556       20909.09       3398.091    
  866.6667       20909.09       3396.959    
  877.7778       20909.09       3434.136    
  888.8889       20909.09       3439.761    
  900.0000       20909.09       3441.114    
  911.1111       20909.09       3443.268    
  922.2222       20909.09       3464.656    
  933.3333       20909.09       3465.092    
  944.4444       20909.09       3461.045    
  955.5556       20909.09       3458.096    
  966.6667       20909.09       3456.561    
  977.7778       20909.09       3452.215    
  988.8889       20909.09       3452.423    
  1000.000       20909.09       3447.701    
  1011.111       20909.09       3446.098    
  1022.222       20909.09       3447.049    
  1033.333       20909.09       3441.539    
  1044.444       20909.09       3439.753    
  1055.556       20909.09       3441.052    
  1066.667       20909.09       3441.260    
  1077.778       20909.09       3442.496    
  1088.889       20909.09       3437.216    
  1100.000       20909.09       3437.095    
  1111.111       20909.09       3434.793    
  1122.222       20909.09       3431.979    
  1133.333       20909.09       3432.605    
  1144.444       20909.09       3431.023    
  1155.556       20909.09       3426.957    
  1166.667       20909.09       3425.208    
  1177.778       20909.09       3424.100    
  1188.889       20909.09       3422.691    
  1200.000       20909.09       3408.064    
  1211.111       20909.09       3403.703    
  1222.222       20909.09       3395.990    
  1233.333       20909.09       3402.866    
  1244.444       20909.09       3389.259    
  1255.556       20909.09       3379.482    
  1266.667       20909.09       3377.192    
  1277.778       20909.09       3367.260    
  1288.889       20909.09       3364.903    
  1300.000       20909.09       3360.071    
  1311.111       20909.09       3352.587    
  1322.222       20909.09       3350.583    
  1333.333       20909.09       3345.575    
  1344.444       20909.09       3339.783    
  1355.556       20909.09       3334.895    
  1366.667       20909.09       3331.297    
  1377.778       20909.09       3327.580    
  1388.889       20909.09       3324.947    
  1400.000       20909.09       3321.951    
  1411.111       20909.09       3316.949    
  1422.222       20909.09       3310.854    
  1433.333       20909.09       3311.472    
  1444.444       20909.09       3309.586    
  1455.556       20909.09       3309.579    
  1466.667       20909.09       3306.689    
  1477.778       20909.09       3303.793    
  1488.889       20909.09       3300.698    
  1500.000       20909.09       3301.498    
  400.0000       21696.97       3241.156    
  411.1111       21696.97       3237.343    
  422.2222       21696.97       3236.407    
  433.3333       21696.97       3238.118    
  444.4444       21696.97       3240.024    
  455.5556       21696.97       3235.502    
  466.6667       21696.97       3231.211    
  477.7778       21696.97       3216.419    
  488.8889       21696.97       3216.019    
  500.0000       21696.97       3223.951    
  511.1111       21696.97       3225.085    
  522.2222       21696.97       3227.596    
  533.3333       21696.97       3209.019    
  544.4444       21696.97       3207.848    
  555.5556       21696.97       3207.140    
  566.6667       21696.97       3206.385    
  577.7778       21696.97       3205.159    
  588.8889       21696.97       3204.575    
  600.0000       21696.97       3203.650    
  611.1111       21696.97       3202.594    
  622.2222       21696.97       3201.892    
  633.3333       21696.97       3200.904    
  644.4444       21696.97       3200.028    
  655.5556       21696.97       3199.414    
  666.6667       21696.97       3198.377    
  677.7778       21696.97       3208.974    
  688.8889       21696.97       3214.247    
  700.0000       21696.97       3213.693    
  711.1111       21696.97       3214.208    
  722.2222       21696.97       3217.128    
  733.3333       21696.97       3216.515    
  744.4444       21696.97       3230.177    
  755.5556       21696.97       3218.689    
  766.6667       21696.97       3233.644    
  777.7778       21696.97       3232.572    
  788.8889       21696.97       3265.076    
  800.0000       21696.97       3282.982    
  811.1111       21696.97       3306.647    
  822.2222       21696.97       3339.977    
  833.3333       21696.97       3359.895    
  844.4444       21696.97       3380.066    
  855.5556       21696.97       3400.450    
  866.6667       21696.97       3433.369    
  877.7778       21696.97       3442.573    
  888.8889       21696.97       3444.336    
  900.0000       21696.97       3467.156    
  911.1111       21696.97       3471.368    
  922.2222       21696.97       3468.666    
  933.3333       21696.97       3468.007    
  944.4444       21696.97       3466.414    
  955.5556       21696.97       3464.351    
  966.6667       21696.97       3463.081    
  977.7778       21696.97       3457.168    
  988.8889       21696.97       3456.265    
  1000.000       21696.97       3452.559    
  1011.111       21696.97       3450.093    
  1022.222       21696.97       3451.370    
  1033.333       21696.97       3448.535    
  1044.444       21696.97       3446.167    
  1055.556       21696.97       3442.401    
  1066.667       21696.97       3441.992    
  1077.778       21696.97       3446.522    
  1088.889       21696.97       3440.092    
  1100.000       21696.97       3441.421    
  1111.111       21696.97       3440.776    
  1122.222       21696.97       3438.608    
  1133.333       21696.97       3436.406    
  1144.444       21696.97       3434.837    
  1155.556       21696.97       3432.752    
  1166.667       21696.97       3430.943    
  1177.778       21696.97       3428.573    
  1188.889       21696.97       3426.740    
  1200.000       21696.97       3425.092    
  1211.111       21696.97       3422.422    
  1222.222       21696.97       3416.831    
  1233.333       21696.97       3405.756    
  1244.444       21696.97       3409.602    
  1255.556       21696.97       3391.813    
  1266.667       21696.97       3386.387    
  1277.778       21696.97       3381.832    
  1288.889       21696.97       3378.793    
  1300.000       21696.97       3383.175    
  1311.111       21696.97       3377.808    
  1322.222       21696.97       3372.061    
  1333.333       21696.97       3364.563    
  1344.444       21696.97       3364.813    
  1355.556       21696.97       3366.134    
  1366.667       21696.97       3354.997    
  1377.778       21696.97       3340.699    
  1388.889       21696.97       3352.005    
  1400.000       21696.97       3344.576    
  1411.111       21696.97       3339.958    
  1422.222       21696.97       3333.054    
  1433.333       21696.97       3331.531    
  1444.444       21696.97       3323.792    
  1455.556       21696.97       3325.416    
  1466.667       21696.97       3325.325    
  1477.778       21696.97       3318.502    
  1488.889       21696.97       3316.369    
  1500.000       21696.97       3312.340    
  400.0000       22484.85       3244.300    
  411.1111       22484.85       3240.763    
  422.2222       22484.85       3242.373    
  433.3333       22484.85       3241.346    
  444.4444       22484.85       3242.746    
  455.5556       22484.85       3237.782    
  466.6667       22484.85       3232.409    
  477.7778       22484.85       3219.861    
  488.8889       22484.85       3219.784    
  500.0000       22484.85       3227.930    
  511.1111       22484.85       3227.127    
  522.2222       22484.85       3232.069    
  533.3333       22484.85       3230.695    
  544.4444       22484.85       3221.861    
  555.5556       22484.85       3217.895    
  566.6667       22484.85       3209.065    
  577.7778       22484.85       3208.020    
  588.8889       22484.85       3207.351    
  600.0000       22484.85       3206.357    
  611.1111       22484.85       3205.514    
  622.2222       22484.85       3204.619    
  633.3333       22484.85       3203.697    
  644.4444       22484.85       3202.798    
  655.5556       22484.85       3208.667    
  666.6667       22484.85       3218.068    
  677.7778       22484.85       3216.785    
  688.8889       22484.85       3216.917    
  700.0000       22484.85       3216.964    
  711.1111       22484.85       3216.121    
  722.2222       22484.85       3221.006    
  733.3333       22484.85       3226.524    
  744.4444       22484.85       3243.762    
  755.5556       22484.85       3240.130    
  766.6667       22484.85       3230.924    
  777.7778       22484.85       3250.234    
  788.8889       22484.85       3269.401    
  800.0000       22484.85       3288.475    
  811.1111       22484.85       3312.447    
  822.2222       22484.85       3351.322    
  833.3333       22484.85       3388.039    
  844.4444       22484.85       3414.445    
  855.5556       22484.85       3427.258    
  866.6667       22484.85       3442.945    
  877.7778       22484.85       3447.348    
  888.8889       22484.85       3477.582    
  900.0000       22484.85       3475.939    
  911.1111       22484.85       3471.717    
  922.2222       22484.85       3471.570    
  933.3333       22484.85       3472.006    
  944.4444       22484.85       3471.171    
  955.5556       22484.85       3466.487    
  966.6667       22484.85       3467.414    
  977.7778       22484.85       3461.238    
  988.8889       22484.85       3459.044    
  1000.000       22484.85       3455.723    
  1011.111       22484.85       3456.474    
  1022.222       22484.85       3454.289    
  1033.333       22484.85       3450.814    
  1044.444       22484.85       3447.668    
  1055.556       22484.85       3445.509    
  1066.667       22484.85       3443.403    
  1077.778       22484.85       3441.538    
  1088.889       22484.85       3444.164    
  1100.000       22484.85       3447.429    
  1111.111       22484.85       3441.688    
  1122.222       22484.85       3442.623    
  1133.333       22484.85       3441.610    
  1144.444       22484.85       3439.319    
  1155.556       22484.85       3437.190    
  1166.667       22484.85       3434.501    
  1177.778       22484.85       3432.928    
  1188.889       22484.85       3431.276    
  1200.000       22484.85       3428.489    
  1211.111       22484.85       3426.625    
  1222.222       22484.85       3423.765    
  1233.333       22484.85       3421.619    
  1244.444       22484.85       3412.774    
  1255.556       22484.85       3408.361    
  1266.667       22484.85       3408.271    
  1277.778       22484.85       3402.372    
  1288.889       22484.85       3386.386    
  1300.000       22484.85       3395.879    
  1311.111       22484.85       3386.178    
  1322.222       22484.85       3369.631    
  1333.333       22484.85       3380.758    
  1344.444       22484.85       3369.301    
  1355.556       22484.85       3363.631    
  1366.667       22484.85       3357.556    
  1377.778       22484.85       3359.360    
  1388.889       22484.85       3364.997    
  1400.000       22484.85       3356.715    
  1411.111       22484.85       3346.893    
  1422.222       22484.85       3341.954    
  1433.333       22484.85       3341.550    
  1444.444       22484.85       3338.471    
  1455.556       22484.85       3333.319    
  1466.667       22484.85       3331.779    
  1477.778       22484.85       3326.267    
  1488.889       22484.85       3324.707    
  1500.000       22484.85       3320.325    
  400.0000       23272.73       3245.807    
  411.1111       23272.73       3243.894    
  422.2222       23272.73       3245.280    
  433.3333       23272.73       3242.543    
  444.4444       23272.73       3244.366    
  455.5556       23272.73       3237.752    
  466.6667       23272.73       3239.699    
  477.7778       23272.73       3235.661    
  488.8889       23272.73       3239.277    
  500.0000       23272.73       3227.253    
  511.1111       23272.73       3222.699    
  522.2222       23272.73       3215.127    
  533.3333       23272.73       3224.127    
  544.4444       23272.73       3227.192    
  555.5556       23272.73       3223.079    
  566.6667       23272.73       3226.345    
  577.7778       23272.73       3232.361    
  588.8889       23272.73       3210.396    
  600.0000       23272.73       3209.186    
  611.1111       23272.73       3208.151    
  622.2222       23272.73       3207.111    
  633.3333       23272.73       3209.348    
  644.4444       23272.73       3222.153    
  655.5556       23272.73       3221.462    
  666.6667       23272.73       3220.908    
  677.7778       23272.73       3220.605    
  688.8889       23272.73       3217.907    
  700.0000       23272.73       3218.639    
  711.1111       23272.73       3220.161    
  722.2222       23272.73       3228.305    
  733.3333       23272.73       3218.360    
  744.4444       23272.73       3240.816    
  755.5556       23272.73       3228.043    
  766.6667       23272.73       3244.499    
  777.7778       23272.73       3259.327    
  788.8889       23272.73       3313.730    
  800.0000       23272.73       3304.268    
  811.1111       23272.73       3326.019    
  822.2222       23272.73       3349.735    
  833.3333       23272.73       3403.840    
  844.4444       23272.73       3405.525    
  855.5556       23272.73       3426.808    
  866.6667       23272.73       3476.876    
  877.7778       23272.73       3481.142    
  888.8889       23272.73       3480.935    
  900.0000       23272.73       3477.538    
  911.1111       23272.73       3475.051    
  922.2222       23272.73       3475.016    
  933.3333       23272.73       3475.830    
  944.4444       23272.73       3471.608    
  955.5556       23272.73       3469.420    
  966.6667       23272.73       3465.904    
  977.7778       23272.73       3464.971    
  988.8889       23272.73       3461.227    
  1000.000       23272.73       3461.798    
  1011.111       23272.73       3458.862    
  1022.222       23272.73       3458.261    
  1033.333       23272.73       3454.772    
  1044.444       23272.73       3453.989    
  1055.556       23272.73       3451.365    
  1066.667       23272.73       3448.901    
  1077.778       23272.73       3446.970    
  1088.889       23272.73       3447.820    
  1100.000       23272.73       3445.641    
  1111.111       23272.73       3443.071    
  1122.222       23272.73       3440.926    
  1133.333       23272.73       3440.111    
  1144.444       23272.73       3438.144    
  1155.556       23272.73       3437.159    
  1166.667       23272.73       3436.745    
  1177.778       23272.73       3436.922    
  1188.889       23272.73       3431.354    
  1200.000       23272.73       3431.109    
  1211.111       23272.73       3429.220    
  1222.222       23272.73       3428.015    
  1233.333       23272.73       3425.689    
  1244.444       23272.73       3424.909    
  1255.556       23272.73       3419.818    
  1266.667       23272.73       3419.432    
  1277.778       23272.73       3417.972    
  1288.889       23272.73       3405.457    
  1300.000       23272.73       3413.239    
  1311.111       23272.73       3410.115    
  1322.222       23272.73       3408.108    
  1333.333       23272.73       3404.987    
  1344.444       23272.73       3398.288    
  1355.556       23272.73       3398.218    
  1366.667       23272.73       3387.465    
  1377.778       23272.73       3380.058    
  1388.889       23272.73       3380.258    
  1400.000       23272.73       3370.824    
  1411.111       23272.73       3365.623    
  1422.222       23272.73       3359.654    
  1433.333       23272.73       3357.613    
  1444.444       23272.73       3354.332    
  1455.556       23272.73       3348.551    
  1466.667       23272.73       3343.859    
  1477.778       23272.73       3338.443    
  1488.889       23272.73       3337.529    
  1500.000       23272.73       3334.249    
  400.0000       24060.61       3247.438    
  411.1111       24060.61       3251.418    
  422.2222       24060.61       3250.524    
  433.3333       24060.61       3248.388    
  444.4444       24060.61       3247.733    
  455.5556       24060.61       3241.489    
  466.6667       24060.61       3243.019    
  477.7778       24060.61       3241.892    
  488.8889       24060.61       3241.807    
  500.0000       24060.61       3239.907    
  511.1111       24060.61       3239.546    
  522.2222       24060.61       3234.099    
  533.3333       24060.61       3224.572    
  544.4444       24060.61       3232.925    
  555.5556       24060.61       3225.564    
  566.6667       24060.61       3227.348    
  577.7778       24060.61       3227.597    
  588.8889       24060.61       3217.688    
  600.0000       24060.61       3217.335    
  611.1111       24060.61       3211.489    
  622.2222       24060.61       3220.570    
  633.3333       24060.61       3225.639    
  644.4444       24060.61       3224.523    
  655.5556       24060.61       3224.331    
  666.6667       24060.61       3224.271    
  677.7778       24060.61       3221.989    
  688.8889       24060.61       3222.140    
  700.0000       24060.61       3223.471    
  711.1111       24060.61       3231.199    
  722.2222       24060.61       3242.180    
  733.3333       24060.61       3240.111    
  744.4444       24060.61       3246.115    
  755.5556       24060.61       3234.061    
  766.6667       24060.61       3261.353    
  777.7778       24060.61       3268.168    
  788.8889       24060.61       3323.210    
  800.0000       24060.61       3326.409    
  811.1111       24060.61       3345.145    
  822.2222       24060.61       3367.253    
  833.3333       24060.61       3410.698    
  844.4444       24060.61       3427.886    
  855.5556       24060.61       3437.980    
  866.6667       24060.61       3472.308    
  877.7778       24060.61       3485.151    
  888.8889       24060.61       3484.427    
  900.0000       24060.61       3483.699    
  911.1111       24060.61       3482.242    
  922.2222       24060.61       3478.179    
  933.3333       24060.61       3478.194    
  944.4444       24060.61       3477.802    
  955.5556       24060.61       3475.825    
  966.6667       24060.61       3471.949    
  977.7778       24060.61       3468.933    
  988.8889       24060.61       3468.697    
  1000.000       24060.61       3467.446    
  1011.111       24060.61       3465.203    
  1022.222       24060.61       3461.758    
  1033.333       24060.61       3460.182    
  1044.444       24060.61       3457.587    
  1055.556       24060.61       3458.513    
  1066.667       24060.61       3453.163    
  1077.778       24060.61       3449.454    
  1088.889       24060.61       3450.122    
  1100.000       24060.61       3452.403    
  1111.111       24060.61       3449.374    
  1122.222       24060.61       3446.614    
  1133.333       24060.61       3444.647    
  1144.444       24060.61       3443.246    
  1155.556       24060.61       3441.282    
  1166.667       24060.61       3439.958    
  1177.778       24060.61       3441.171    
  1188.889       24060.61       3438.029    
  1200.000       24060.61       3432.360    
  1211.111       24060.61       3434.207    
  1222.222       24060.61       3432.433    
  1233.333       24060.61       3430.115    
  1244.444       24060.61       3428.291    
  1255.556       24060.61       3426.528    
  1266.667       24060.61       3423.605    
  1277.778       24060.61       3422.554    
  1288.889       24060.61       3412.793    
  1300.000       24060.61       3418.802    
  1311.111       24060.61       3416.159    
  1322.222       24060.61       3414.285    
  1333.333       24060.61       3412.114    
  1344.444       24060.61       3408.709    
  1355.556       24060.61       3393.614    
  1366.667       24060.61       3386.581    
  1377.778       24060.61       3392.827    
  1388.889       24060.61       3396.494    
  1400.000       24060.61       3392.030    
  1411.111       24060.61       3389.228    
  1422.222       24060.61       3382.304    
  1433.333       24060.61       3375.990    
  1444.444       24060.61       3369.269    
  1455.556       24060.61       3361.442    
  1466.667       24060.61       3362.479    
  1477.778       24060.61       3359.039    
  1488.889       24060.61       3354.734    
  1500.000       24060.61       3351.554    
  400.0000       24848.48       3250.824    
  411.1111       24848.48       3247.455    
  422.2222       24848.48       3252.185    
  433.3333       24848.48       3251.226    
  444.4444       24848.48       3249.476    
  455.5556       24848.48       3245.974    
  466.6667       24848.48       3246.000    
  477.7778       24848.48       3245.144    
  488.8889       24848.48       3243.560    
  500.0000       24848.48       3243.824    
  511.1111       24848.48       3242.804    
  522.2222       24848.48       3241.785    
  533.3333       24848.48       3241.089    
  544.4444       24848.48       3232.514    
  555.5556       24848.48       3233.168    
  566.6667       24848.48       3232.377    
  577.7778       24848.48       3235.486    
  588.8889       24848.48       3227.104    
  600.0000       24848.48       3235.399    
  611.1111       24848.48       3249.534    
  622.2222       24848.48       3249.695    
  633.3333       24848.48       3248.541    
  644.4444       24848.48       3240.508    
  655.5556       24848.48       3227.279    
  666.6667       24848.48       3227.232    
  677.7778       24848.48       3225.966    
  688.8889       24848.48       3227.745    
  700.0000       24848.48       3230.684    
  711.1111       24848.48       3240.503    
  722.2222       24848.48       3231.470    
  733.3333       24848.48       3247.582    
  744.4444       24848.48       3248.872    
  755.5556       24848.48       3245.280    
  766.6667       24848.48       3268.303    
  777.7778       24848.48       3283.715    
  788.8889       24848.48       3333.768    
  800.0000       24848.48       3388.736    
  811.1111       24848.48       3379.555    
  822.2222       24848.48       3388.240    
  833.3333       24848.48       3437.140    
  844.4444       24848.48       3442.021    
  855.5556       24848.48       3435.828    
  866.6667       24848.48       3463.128    
  877.7778       24848.48       3491.784    
  888.8889       24848.48       3489.593    
  900.0000       24848.48       3486.969    
  911.1111       24848.48       3482.731    
  922.2222       24848.48       3482.218    
  933.3333       24848.48       3481.737    
  944.4444       24848.48       3479.213    
  955.5556       24848.48       3477.186    
  966.6667       24848.48       3473.209    
  977.7778       24848.48       3472.342    
  988.8889       24848.48       3474.405    
  1000.000       24848.48       3470.021    
  1011.111       24848.48       3466.938    
  1022.222       24848.48       3465.766    
  1033.333       24848.48       3463.241    
  1044.444       24848.48       3462.092    
  1055.556       24848.48       3459.442    
  1066.667       24848.48       3453.326    
  1077.778       24848.48       3451.897    
  1088.889       24848.48       3454.926    
  1100.000       24848.48       3452.669    
  1111.111       24848.48       3451.678    
  1122.222       24848.48       3448.758    
  1133.333       24848.48       3447.188    
  1144.444       24848.48       3445.617    
  1155.556       24848.48       3444.155    
  1166.667       24848.48       3443.427    
  1177.778       24848.48       3444.232    
  1188.889       24848.48       3441.941    
  1200.000       24848.48       3438.348    
  1211.111       24848.48       3438.734    
  1222.222       24848.48       3434.897    
  1233.333       24848.48       3432.542    
  1244.444       24848.48       3431.850    
  1255.556       24848.48       3430.322    
  1266.667       24848.48       3428.419    
  1277.778       24848.48       3425.702    
  1288.889       24848.48       3423.303    
  1300.000       24848.48       3422.358    
  1311.111       24848.48       3420.237    
  1322.222       24848.48       3418.452    
  1333.333       24848.48       3416.267    
  1344.444       24848.48       3414.018    
  1355.556       24848.48       3412.410    
  1366.667       24848.48       3398.048    
  1377.778       24848.48       3406.782    
  1388.889       24848.48       3405.962    
  1400.000       24848.48       3402.420    
  1411.111       24848.48       3399.512    
  1422.222       24848.48       3395.337    
  1433.333       24848.48       3389.517    
  1444.444       24848.48       3385.713    
  1455.556       24848.48       3377.654    
  1466.667       24848.48       3374.084    
  1477.778       24848.48       3372.034    
  1488.889       24848.48       3368.686    
  1500.000       24848.48       3365.030    
  400.0000       25636.36       3253.203    
  411.1111       25636.36       3255.620    
  422.2222       25636.36       3252.164    
  433.3333       25636.36       3250.671    
  444.4444       25636.36       3250.956    
  455.5556       25636.36       3246.682    
  466.6667       25636.36       3248.532    
  477.7778       25636.36       3246.944    
  488.8889       25636.36       3246.571    
  500.0000       25636.36       3246.333    
  511.1111       25636.36       3245.683    
  522.2222       25636.36       3244.932    
  533.3333       25636.36       3243.571    
  544.4444       25636.36       3242.312    
  555.5556       25636.36       3242.096    
  566.6667       25636.36       3240.408    
  577.7778       25636.36       3247.383    
  588.8889       25636.36       3254.566    
  600.0000       25636.36       3247.838    
  611.1111       25636.36       3245.532    
  622.2222       25636.36       3248.757    
  633.3333       25636.36       3247.552    
  644.4444       25636.36       3243.873    
  655.5556       25636.36       3243.076    
  666.6667       25636.36       3249.764    
  677.7778       25636.36       3229.866    
  688.8889       25636.36       3231.610    
  700.0000       25636.36       3228.113    
  711.1111       25636.36       3239.733    
  722.2222       25636.36       3248.312    
  733.3333       25636.36       3236.761    
  744.4444       25636.36       3266.731    
  755.5556       25636.36       3258.123    
  766.6667       25636.36       3280.345    
  777.7778       25636.36       3336.618    
  788.8889       25636.36       3384.060    
  800.0000       25636.36       3377.624    
  811.1111       25636.36       3415.524    
  822.2222       25636.36       3401.262    
  833.3333       25636.36       3436.617    
  844.4444       25636.36       3437.561    
  855.5556       25636.36       3441.044    
  866.6667       25636.36       3459.356    
  877.7778       25636.36       3468.703    
  888.8889       25636.36       3493.675    
  900.0000       25636.36       3491.707    
  911.1111       25636.36       3486.694    
  922.2222       25636.36       3486.271    
  933.3333       25636.36       3483.150    
  944.4444       25636.36       3485.118    
  955.5556       25636.36       3483.405    
  966.6667       25636.36       3482.708    
  977.7778       25636.36       3476.540    
  988.8889       25636.36       3479.235    
  1000.000       25636.36       3473.764    
  1011.111       25636.36       3471.519    
  1022.222       25636.36       3469.294    
  1033.333       25636.36       3467.879    
  1044.444       25636.36       3468.636    
  1055.556       25636.36       3464.021    
  1066.667       25636.36       3462.507    
  1077.778       25636.36       3455.334    
  1088.889       25636.36       3457.348    
  1100.000       25636.36       3459.570    
  1111.111       25636.36       3455.360    
  1122.222       25636.36       3453.553    
  1133.333       25636.36       3452.105    
  1144.444       25636.36       3450.838    
  1155.556       25636.36       3448.327    
  1166.667       25636.36       3446.674    
  1177.778       25636.36       3446.303    
  1188.889       25636.36       3445.631    
  1200.000       25636.36       3440.799    
  1211.111       25636.36       3441.437    
  1222.222       25636.36       3439.279    
  1233.333       25636.36       3436.730    
  1244.444       25636.36       3435.316    
  1255.556       25636.36       3433.323    
  1266.667       25636.36       3431.455    
  1277.778       25636.36       3429.990    
  1288.889       25636.36       3427.662    
  1300.000       25636.36       3426.254    
  1311.111       25636.36       3424.030    
  1322.222       25636.36       3422.676    
  1333.333       25636.36       3415.256    
  1344.444       25636.36       3418.795    
  1355.556       25636.36       3404.684    
  1366.667       25636.36       3410.310    
  1377.778       25636.36       3407.046    
  1388.889       25636.36       3412.059    
  1400.000       25636.36       3409.008    
  1411.111       25636.36       3407.202    
  1422.222       25636.36       3403.907    
  1433.333       25636.36       3401.682    
  1444.444       25636.36       3392.154    
  1455.556       25636.36       3385.718    
  1466.667       25636.36       3380.779    
  1477.778       25636.36       3376.599    
  1488.889       25636.36       3384.664    
  1500.000       25636.36       3380.416    
  400.0000       26424.24       3251.965    
  411.1111       26424.24       3257.897    
  422.2222       26424.24       3255.976    
  433.3333       26424.24       3252.432    
  444.4444       26424.24       3253.300    
  455.5556       26424.24       3251.902    
  466.6667       26424.24       3252.172    
  477.7778       26424.24       3250.814    
  488.8889       26424.24       3249.703    
  500.0000       26424.24       3248.809    
  511.1111       26424.24       3247.816    
  522.2222       26424.24       3246.854    
  533.3333       26424.24       3245.959    
  544.4444       26424.24       3245.676    
  555.5556       26424.24       3242.166    
  566.6667       26424.24       3254.106    
  577.7778       26424.24       3257.431    
  588.8889       26424.24       3256.776    
  600.0000       26424.24       3255.032    
  611.1111       26424.24       3254.117    
  622.2222       26424.24       3254.794    
  633.3333       26424.24       3255.577    
  644.4444       26424.24       3254.459    
  655.5556       26424.24       3247.354    
  666.6667       26424.24       3253.439    
  677.7778       26424.24       3238.831    
  688.8889       26424.24       3260.747    
  700.0000       26424.24       3268.514    
  711.1111       26424.24       3256.668    
  722.2222       26424.24       3236.392    
  733.3333       26424.24       3263.203    
  744.4444       26424.24       3303.633    
  755.5556       26424.24       3337.299    
  766.6667       26424.24       3343.737    
  777.7778       26424.24       3347.295    
  788.8889       26424.24       3357.555    
  800.0000       26424.24       3388.218    
  811.1111       26424.24       3406.506    
  822.2222       26424.24       3423.739    
  833.3333       26424.24       3446.998    
  844.4444       26424.24       3436.862    
  855.5556       26424.24       3441.501    
  866.6667       26424.24       3470.171    
  877.7778       26424.24       3463.175    
  888.8889       26424.24       3474.434    
  900.0000       26424.24       3494.966    
  911.1111       26424.24       3489.629    
  922.2222       26424.24       3488.811    
