|6.6.6
basalt_sat_yak_hp11ver_10302020_3.tab                                                               
           2
T(K)    
   300.00000000000000     
   13.131313131313131     
         100
P(bar)  
   1000.0000000000000     
   898.98989898989896     
         100
           3
T(K)           P(bar)         H2O,wt%       
  890.9091       4595.960       1.711075    
  904.0404       4595.960       1.664086    
  917.1717       4595.960       1.656508    
  930.3030       4595.960       1.576691    
  943.4343       4595.960      0.8517591    
  956.5657       4595.960      0.6912536    
  969.6970       4595.960      0.6467724    
  982.8283       4595.960      0.2945055    
  995.9596       4595.960      0.2890771    
  1009.091       4595.960      0.2620449    
  1022.222       4595.960      0.2130777    
  1035.354       4595.960      0.2078551    
  1048.485       4595.960      0.1957385    
  1061.616       4595.960      0.1842359    
  1074.747       4595.960      0.1700291    
  1087.879       4595.960      0.1708460    
  1101.010       4595.960      0.1452117    
  1114.141       4595.960      0.1367642    
  1127.273       4595.960      0.1435302    
  1140.404       4595.960      0.9295704E-01
  1153.535       4595.960      0.6957173E-01
  1166.667       4595.960      0.6961311E-01
  1179.798       4595.960      0.3386583E-01
  1192.929       4595.960      0.1376909E-01
  1206.061       4595.960       0.000000    
  1219.192       4595.960       0.000000    
  1232.323       4595.960       0.000000    
  1245.455       4595.960       0.000000    
  1258.586       4595.960       0.000000    
  1271.717       4595.960       0.000000    
  1284.848       4595.960       0.000000    
  1297.980       4595.960       0.000000    
  1311.111       4595.960       0.000000    
  1324.242       4595.960       0.000000    
  1337.374       4595.960       0.000000    
  1350.505       4595.960       0.000000    
  1363.636       4595.960       0.000000    
  1376.768       4595.960       0.000000    
  1389.899       4595.960       0.000000    
  1403.030       4595.960       0.000000    
  1416.162       4595.960       0.000000    
  1429.293       4595.960       0.000000    
  1442.424       4595.960       0.000000    
  1455.556       4595.960       0.000000    
  1468.687       4595.960       0.000000    
  1481.818       4595.960       0.000000    
  1494.949       4595.960       0.000000    
  1508.081       4595.960       0.000000    
  1521.212       4595.960       0.000000    
  1534.343       4595.960       0.000000    
  1547.475       4595.960       0.000000    
  1560.606       4595.960       0.000000    
  1573.737       4595.960       0.000000    
  1586.869       4595.960       0.000000    
  1600.000       4595.960       0.000000    
  300.0000       5494.949       6.572175    
  313.1313       5494.949       6.205333    
  326.2626       5494.949       6.137926    
  339.3939       5494.949       6.064929    
  352.5253       5494.949       5.997942    
  365.6566       5494.949       5.970189    
  378.7879       5494.949       5.950205    
  391.9192       5494.949       5.914508    
  405.0505       5494.949       5.749037    
  418.1818       5494.949       5.751424    
  431.3131       5494.949       5.751824    
  444.4444       5494.949       5.750570    
  457.5758       5494.949       5.710455    
  470.7071       5494.949       5.606512    
  483.8384       5494.949       5.528471    
  496.9697       5494.949       5.413848    
  510.1010       5494.949       5.357255    
  523.2323       5494.949       3.942099    
  536.3636       5494.949       3.754975    
  549.4949       5494.949       3.751746    
  562.6263       5494.949       3.748637    
  575.7576       5494.949       3.745537    
  588.8889       5494.949       3.744696    
  602.0202       5494.949       3.738960    
  615.1515       5494.949       3.734913    
  628.2828       5494.949       3.734463    
  641.4141       5494.949       3.727090    
  654.5455       5494.949       3.722043    
  667.6768       5494.949       3.719765    
  680.8081       5494.949       3.707716    
  693.9394       5494.949       3.701769    
  707.0707       5494.949       3.685568    
  720.2020       5494.949       3.683474    
  733.3333       5494.949       3.671940    
  746.4646       5494.949       3.645469    
  759.5960       5494.949       3.458981    
  772.7273       5494.949       3.402315    
  785.8586       5494.949       3.379579    
  798.9899       5494.949       3.283514    
  812.1212       5494.949       3.175928    
  825.2525       5494.949       3.017628    
  838.3838       5494.949       2.603804    
  851.5152       5494.949       2.592338    
  864.6465       5494.949       2.543633    
  877.7778       5494.949       2.535435    
  890.9091       5494.949       2.277286    
  904.0404       5494.949       1.870465    
  917.1717       5494.949       1.700014    
  930.3030       5494.949       1.578590    
  943.4343       5494.949      0.9626220    
  956.5657       5494.949      0.7877474    
  969.6970       5494.949      0.6254856    
  982.8283       5494.949      0.4062100    
  995.9596       5494.949      0.2556370    
  1009.091       5494.949      0.2487918    
  1022.222       5494.949      0.2414347    
  1035.354       5494.949      0.2346358    
  1048.485       5494.949      0.2253342    
  1061.616       5494.949      0.2181725    
  1074.747       5494.949      0.2004197    
  1087.879       5494.949      0.1881862    
  1101.010       5494.949      0.1780485    
  1114.141       5494.949      0.1677996    
  1127.273       5494.949      0.1545109    
  1140.404       5494.949      0.1301437    
  1153.535       5494.949      0.1138044    
  1166.667       5494.949      0.9468926E-01
  1179.798       5494.949      0.7481262E-01
  1192.929       5494.949      0.6126956E-01
  1206.061       5494.949      0.2885571E-01
  1219.192       5494.949      0.4871934E-03
  1232.323       5494.949       0.000000    
  1245.455       5494.949       0.000000    
  1258.586       5494.949       0.000000    
  1271.717       5494.949       0.000000    
  1284.848       5494.949       0.000000    
  1297.980       5494.949       0.000000    
  1311.111       5494.949       0.000000    
  1324.242       5494.949       0.000000    
  1337.374       5494.949       0.000000    
  1350.505       5494.949       0.000000    
  1363.636       5494.949       0.000000    
  1376.768       5494.949       0.000000    
  1389.899       5494.949       0.000000    
  1403.030       5494.949       0.000000    
  1416.162       5494.949       0.000000    
  1429.293       5494.949       0.000000    
  1442.424       5494.949       0.000000    
  1455.556       5494.949       0.000000    
  1468.687       5494.949       0.000000    
  1481.818       5494.949       0.000000    
  1494.949       5494.949       0.000000    
  1508.081       5494.949       0.000000    
  1521.212       5494.949       0.000000    
  1534.343       5494.949       0.000000    
  1547.475       5494.949       0.000000    
  1560.606       5494.949       0.000000    
  1573.737       5494.949       0.000000    
  1586.869       5494.949       0.000000    
  1600.000       5494.949       0.000000    
  300.0000       6393.939       6.646247    
  313.1313       6393.939       6.200927    
  326.2626       6393.939       6.137926    
  339.3939       6393.939       6.137926    
  352.5253       6393.939       6.074552    
  365.6566       6393.939       5.963046    
  378.7879       6393.939       5.950205    
  391.9192       6393.939       5.914508    
  405.0505       6393.939       5.914508    
  418.1818       6393.939       5.883315    
  431.3131       6393.939       5.883315    
  444.4444       6393.939       5.737069    
  457.5758       6393.939       5.759867    
  470.7071       6393.939       5.670504    
  483.8384       6393.939       5.570499    
  496.9697       6393.939       5.478488    
  510.1010       6393.939       5.362752    
  523.2323       6393.939       5.354430    
  536.3636       6393.939       5.343764    
  549.4949       6393.939       3.754685    
  562.6263       6393.939       3.749139    
  575.7576       6393.939       3.746049    
  588.8889       6393.939       3.742240    
  602.0202       6393.939       3.738144    
  615.1515       6393.939       3.735602    
  628.2828       6393.939       3.728948    
  641.4141       6393.939       3.723936    
  654.5455       6393.939       3.717907    
  667.6768       6393.939       3.714178    
  680.8081       6393.939       3.701345    
  693.9394       6393.939       3.694604    
  707.0707       6393.939       3.693514    
  720.2020       6393.939       3.682374    
  733.3333       6393.939       3.666736    
  746.4646       6393.939       3.557304    
  759.5960       6393.939       3.423754    
  772.7273       6393.939       3.398275    
  785.8586       6393.939       3.350840    
  798.9899       6393.939       3.318452    
  812.1212       6393.939       3.277967    
  825.2525       6393.939       3.167497    
  838.3838       6393.939       3.009962    
  851.5152       6393.939       2.732803    
  864.6465       6393.939       2.778699    
  877.7778       6393.939       2.652985    
  890.9091       6393.939       2.608430    
  904.0404       6393.939       2.471461    
  917.1717       6393.939       2.377743    
  930.3030       6393.939       1.754736    
  943.4343       6393.939       1.138643    
  956.5657       6393.939      0.9227679    
  969.6970       6393.939      0.6284976    
  982.8283       6393.939      0.4344684    
  995.9596       6393.939      0.2633144    
  1009.091       6393.939      0.2128311    
  1022.222       6393.939      0.2088453    
  1035.354       6393.939      0.2035266    
  1048.485       6393.939      0.1992265    
  1061.616       6393.939      0.1911220    
  1074.747       6393.939      0.1896753    
  1087.879       6393.939      0.1850365    
  1101.010       6393.939      0.1807341    
