|6.6.6
gabbro_0h2o_11112020_2.tab                                                                          
           2
T(K)    
   300.00000000000000     
   13.131313131313131     
         100
P(bar)  
   1000.0000000000000     
   898.98989898989896     
         100
           3
T(K)           P(bar)         rho,kg/m3     
  1403.030       2797.980       2902.912    
  1416.162       2797.980       2901.314    
  1429.293       2797.980       2901.343    
  1442.424       2797.980       2900.075    
  1455.556       2797.980       2898.883    
  1468.687       2797.980       2896.958    
  1481.818       2797.980       2897.924    
  1494.949       2797.980       2894.943    
  1508.081       2797.980       2894.327    
  1521.212       2797.980       2891.783    
  1534.343       2797.980       2891.229    
  1547.475       2797.980       2891.382    
  1560.606       2797.980       2889.165    
  1573.737       2797.980       2887.331    
  1586.869       2797.980       2886.997    
  1600.000       2797.980       2885.413    
  300.0000       3696.970       3246.963    
  313.1313       3696.970       3245.123    
  326.2626       3696.970       3241.739    
  339.3939       3696.970       3240.668    
  352.5253       3696.970       3236.704    
  365.6566       3696.970       3235.601    
  378.7879       3696.970       3230.654    
  391.9192       3696.970       3224.736    
  405.0505       3696.970       3223.595    
  418.1818       3696.970       3216.560    
  431.3131       3696.970       3215.396    
  444.4444       3696.970       3210.734    
  457.5758       3696.970       3205.061    
  470.7071       3696.970       3185.192    
  483.8384       3696.970       3184.232    
  496.9697       3696.970       3184.730    
  510.1010       3696.970       3181.038    
  523.2323       3696.970       3176.150    
  536.3636       3696.970       3172.472    
  549.4949       3696.970       3170.189    
  562.6263       3696.970       3174.088    
  575.7576       3696.970       3170.558    
  588.8889       3696.970       3168.559    
  602.0202       3696.970       3149.035    
  615.1515       3696.970       3058.711    
  628.2828       3696.970       3000.110    
  641.4141       3696.970       2998.636    
  654.5455       3696.970       2999.105    
  667.6768       3696.970       2997.346    
  680.8081       3696.970       2997.102    
  693.9394       3696.970       2999.260    
  707.0707       3696.970       2986.763    
  720.2020       3696.970       2979.017    
  733.3333       3696.970       2968.799    
  746.4646       3696.970       2965.959    
  759.5960       3696.970       2964.877    
  772.7273       3696.970       2962.056    
  785.8586       3696.970       2960.968    
  798.9899       3696.970       2964.840    
  812.1212       3696.970       2962.970    
  825.2525       3696.970       2960.686    
  838.3838       3696.970       2958.378    
  851.5152       3696.970       2957.178    
  864.6465       3696.970       2955.858    
  877.7778       3696.970       2954.667    
  890.9091       3696.970       2953.444    
  904.0404       3696.970       2952.625    
  917.1717       3696.970       2954.162    
  930.3030       3696.970       2951.016    
  943.4343       3696.970       2951.913    
  956.5657       3696.970       2949.070    
  969.6970       3696.970       2948.142    
  982.8283       3696.970       2945.808    
  995.9596       3696.970       2945.651    
  1009.091       3696.970       2946.039    
  1022.222       3696.970       2943.325    
  1035.354       3696.970       2942.173    
  1048.485       3696.970       2940.426    
  1061.616       3696.970       2940.784    
  1074.747       3696.970       2938.404    
  1087.879       3696.970       2937.181    
  1101.010       3696.970       2936.643    
  1114.141       3696.970       2934.929    
  1127.273       3696.970       2934.424    
  1140.404       3696.970       2932.935    
  1153.535       3696.970       2931.836    
  1166.667       3696.970       2931.829    
  1179.798       3696.970       2929.007    
  1192.929       3696.970       2928.709    
  1206.061       3696.970       2927.598    
  1219.192       3696.970       2926.463    
  1232.323       3696.970       2925.224    
  1245.455       3696.970       2923.472    
  1258.586       3696.970       2923.966    
  1271.717       3696.970       2922.886    
  1284.848       3696.970       2920.877    
  1297.980       3696.970       2920.023    
  1311.111       3696.970       2919.718    
  1324.242       3696.970       2918.516    
  1337.374       3696.970       2917.809    
  1350.505       3696.970       2916.171    
  1363.636       3696.970       2914.843    
  1376.768       3696.970       2913.928    
  1389.899       3696.970       2912.496    
  1403.030       3696.970       2910.350    
  1416.162       3696.970       2911.017    
  1429.293       3696.970       2909.239    
  1442.424       3696.970       2909.438    
  1455.556       3696.970       2905.080    
  1468.687       3696.970       2905.323    
  1481.818       3696.970       2905.808    
  1494.949       3696.970       2903.591    
  1508.081       3696.970       2902.983    
  1521.212       3696.970       2902.752    
  1534.343       3696.970       2899.377    
  1547.475       3696.970       2900.990    
  1560.606       3696.970       2898.251    
  1573.737       3696.970       2896.945    
  1586.869       3696.970       2895.381    
  1600.000       3696.970       2894.480    
  300.0000       4595.960       3265.241    
  313.1313       4595.960       3263.854    
  326.2626       4595.960       3262.557    
  339.3939       4595.960       3246.581    
  352.5253       4595.960       3245.495    
  365.6566       4595.960       3244.395    
  378.7879       4595.960       3240.785    
  391.9192       4595.960       3234.614    
  405.0505       4595.960       3229.034    
  418.1818       4595.960       3227.883    
  431.3131       4595.960       3221.340    
  444.4444       4595.960       3220.169    
  457.5758       4595.960       3212.559    
  470.7071       4595.960       3204.044    
  483.8384       4595.960       3206.542    
  496.9697       4595.960       3199.717    
  510.1010       4595.960       3194.501    
  523.2323       4595.960       3188.110    
  536.3636       4595.960       3180.762    
  549.4949       4595.960       3178.198    
  562.6263       4595.960       3176.334    
  575.7576       4595.960       3175.053    
  588.8889       4595.960       3172.697    
  602.0202       4595.960       3169.122    
  615.1515       4595.960       3169.674    
  628.2828       4595.960       3166.417    
  641.4141       4595.960       3161.901    
  654.5455       4595.960       3108.189    
  667.6768       4595.960       3051.120    
  680.8081       4595.960       3006.338    
  693.9394       4595.960       3005.356    
  707.0707       4595.960       3004.241    
  720.2020       4595.960       3000.308    
  733.3333       4595.960       2998.981    
