|6.6.6
basalt_sat_allmorb_10302020_3.tab                                                                   
           2
T(K)    
   400.00000000000000     
   11.111111111111111     
         100
P(bar)  
   2000.0000000000000     
   787.87878787878788     
         100
           3
T(K)           P(bar)         H2O,wt%       
  1444.444       22484.85       0.000000    
  1455.556       22484.85       0.000000    
  1466.667       22484.85       0.000000    
  1477.778       22484.85       0.000000    
  1488.889       22484.85       0.000000    
  1500.000       22484.85       0.000000    
  400.0000       23272.73       5.118503    
  411.1111       23272.73       5.120328    
  422.2222       23272.73       5.116562    
  433.3333       23272.73       5.118454    
  444.4444       23272.73       5.114039    
  455.5556       23272.73       5.122952    
  466.6667       23272.73       5.117693    
  477.7778       23272.73       5.121711    
  488.8889       23272.73       5.113772    
  500.0000       23272.73       5.131149    
  511.1111       23272.73       5.133927    
  522.2222       23272.73       5.142482    
  533.3333       23272.73       5.118458    
  544.4444       23272.73       5.104013    
  555.5556       23272.73       5.104059    
  566.6667       23272.73       5.089800    
  577.7778       23272.73       5.069456    
  588.8889       23272.73       5.104575    
  600.0000       23272.73       5.098702    
  611.1111       23272.73       5.090910    
  622.2222       23272.73       5.087082    
  633.3333       23272.73       5.058743    
  644.4444       23272.73       4.952575    
  655.5556       23272.73       4.930437    
  666.6667       23272.73       4.904985    
  677.7778       23272.73       4.902605    
  688.8889       23272.73       4.899504    
  700.0000       23272.73       4.877043    
  711.1111       23272.73       4.829566    
  722.2222       23272.73       4.646189    
  733.3333       23272.73       4.709402    
  744.4444       23272.73       4.421278    
  755.5556       23272.73       4.546087    
  766.6667       23272.73       4.315041    
  777.7778       23272.73       4.021724    
  788.8889       23272.73       3.451218    
  800.0000       23272.73       3.256064    
  811.1111       23272.73       2.884114    
  822.2222       23272.73       2.481019    
  833.3333       23272.73       1.999403    
  844.4444       23272.73       1.715219    
  855.5556       23272.73       1.319574    
  866.6667       23272.73      0.1755092    
  877.7778       23272.73      0.7165026E-01
  888.8889       23272.73      0.7205856E-01
  900.0000       23272.73      0.7240668E-01
  911.1111       23272.73      0.7256006E-01
  922.2222       23272.73      0.7146376E-01
  933.3333       23272.73      0.7269780E-01
  944.4444       23272.73      0.7140239E-01
  955.5556       23272.73      0.7134640E-01
  966.6667       23272.73      0.7152941E-01
  977.7778       23272.73      0.7141680E-01
  988.8889       23272.73      0.7207997E-01
  1000.000       23272.73      0.7137621E-01
  1011.111       23272.73      0.7125126E-01
  1022.222       23272.73      0.7115096E-01
  1033.333       23272.73      0.7077399E-01
  1044.444       23272.73      0.7060895E-01
  1055.556       23272.73      0.6990227E-01
  1066.667       23272.73      0.6948290E-01
  1077.778       23272.73      0.6929590E-01
  1088.889       23272.73      0.6901865E-01
  1100.000       23272.73      0.6861729E-01
  1111.111       23272.73      0.6834731E-01
  1122.222       23272.73      0.6808257E-01
  1133.333       23272.73      0.6783146E-01
  1144.444       23272.73      0.6760914E-01
  1155.556       23272.73      0.6738940E-01
  1166.667       23272.73      0.6712815E-01
  1177.778       23272.73      0.6693336E-01
  1188.889       23272.73      0.6686051E-01
  1200.000       23272.73      0.6665164E-01
  1211.111       23272.73      0.6671944E-01
  1222.222       23272.73      0.6638369E-01
  1233.333       23272.73      0.6652112E-01
  1244.444       23272.73      0.6625053E-01
  1255.556       23272.73       0.000000    
  1266.667       23272.73       0.000000    
  1277.778       23272.73       0.000000    
  1288.889       23272.73       0.000000    
  1300.000       23272.73       0.000000    
  1311.111       23272.73       0.000000    
  1322.222       23272.73       0.000000    
  1333.333       23272.73       0.000000    
  1344.444       23272.73       0.000000    
  1355.556       23272.73       0.000000    
  1366.667       23272.73       0.000000    
  1377.778       23272.73       0.000000    
  1388.889       23272.73       0.000000    
  1400.000       23272.73       0.000000    
  1411.111       23272.73       0.000000    
  1422.222       23272.73       0.000000    
  1433.333       23272.73       0.000000    
  1444.444       23272.73       0.000000    
  1455.556       23272.73       0.000000    
  1466.667       23272.73       0.000000    
  1477.778       23272.73       0.000000    
  1488.889       23272.73       0.000000    
  1500.000       23272.73       0.000000    
  400.0000       24060.61       5.119319    
  411.1111       24060.61       5.111616    
  422.2222       24060.61       5.110767    
  433.3333       24060.61       5.112504    
  444.4444       24060.61       5.111783    
  455.5556       24060.61       5.120731    
  466.6667       24060.61       5.115885    
  477.7778       24060.61       5.116051    
  488.8889       24060.61       5.113838    
  500.0000       24060.61       5.114324    
  511.1111       24060.61       5.111490    
  522.2222       24060.61       5.116202    
  533.3333       24060.61       5.128747    
  544.4444       24060.61       5.102933    
  555.5556       24060.61       5.109413    
  566.6667       24060.61       5.098538    
  577.7778       24060.61       5.091401    
  588.8889       24060.61       5.100765    
  600.0000       24060.61       5.091219    
  611.1111       24060.61       5.093188    
  622.2222       24060.61       5.012944    
  633.3333       24060.61       4.962220    
  644.4444       24060.61       4.948971    
  655.5556       24060.61       4.933437    
  666.6667       24060.61       4.913889    
  677.7778       24060.61       4.915568    
  688.8889       24060.61       4.877905    
  700.0000       24060.61       4.830639    
  711.1111       24060.61       4.713762    
  722.2222       24060.61       4.529852    
  733.3333       24060.61       4.528647    
  744.4444       24060.61       4.317837    
  755.5556       24060.61       4.501199    
  766.6667       24060.61       4.175867    
  777.7778       24060.61       3.851439    
  788.8889       24060.61       3.407419    
  800.0000       24060.61       3.085909    
  811.1111       24060.61       2.777524    
  822.2222       24060.61       2.431612    
  833.3333       24060.61       1.943226    
  844.4444       24060.61       1.666513    
  855.5556       24060.61       1.290023    
  866.6667       24060.61      0.5610003    
  877.7778       24060.61      0.7074333E-01
  888.8889       24060.61      0.7100215E-01
  900.0000       24060.61      0.7126078E-01
  911.1111       24060.61      0.7132591E-01
  922.2222       24060.61      0.7039278E-01
  933.3333       24060.61      0.7089772E-01
  944.4444       24060.61      0.7033696E-01
  955.5556       24060.61      0.7048470E-01
  966.6667       24060.61      0.7052305E-01
  977.7778       24060.61      0.7036025E-01
  988.8889       24060.61      0.7074443E-01
  1000.000       24060.61      0.7047590E-01
  1011.111       24060.61      0.7034565E-01
  1022.222       24060.61      0.7081931E-01
  1033.333       24060.61      0.7014736E-01
  1044.444       24060.61      0.6979819E-01
  1055.556       24060.61      0.6934137E-01
  1066.667       24060.61      0.6916524E-01
  1077.778       24060.61      0.6913799E-01
  1088.889       24060.61      0.6855217E-01
  1100.000       24060.61      0.6823437E-01
  1111.111       24060.61      0.6797773E-01
  1122.222       24060.61      0.6777706E-01
  1133.333       24060.61      0.6754951E-01
  1144.444       24060.61      0.6733401E-01
  1155.556       24060.61      0.6715143E-01
  1166.667       24060.61      0.6696454E-01
  1177.778       24060.61      0.6669446E-01
  1188.889       24060.61      0.6677232E-01
  1200.000       24060.61      0.6649224E-01
  1211.111       24060.61      0.6647004E-01
  1222.222       24060.61      0.6647140E-01
  1233.333       24060.61      0.6628680E-01
  1244.444       24060.61      0.6624886E-01
  1255.556       24060.61      0.6625055E-01
  1266.667       24060.61       0.000000    
  1277.778       24060.61       0.000000    
  1288.889       24060.61       0.000000    
  1300.000       24060.61       0.000000    
  1311.111       24060.61       0.000000    
  1322.222       24060.61       0.000000    
  1333.333       24060.61       0.000000    
  1344.444       24060.61       0.000000    
  1355.556       24060.61       0.000000    
  1366.667       24060.61       0.000000    
  1377.778       24060.61       0.000000    
  1388.889       24060.61       0.000000    
  1400.000       24060.61       0.000000    
  1411.111       24060.61       0.000000    
  1422.222       24060.61       0.000000    
  1433.333       24060.61       0.000000    
  1444.444       24060.61       0.000000    
  1455.556       24060.61       0.000000    
  1466.667       24060.61       0.000000    
  1477.778       24060.61       0.000000    
  1488.889       24060.61       0.000000    
  1500.000       24060.61       0.000000    
  400.0000       24848.48       5.117668    
  411.1111       24848.48       5.121665    
  422.2222       24848.48       5.112045    
  433.3333       24848.48       5.111796    
  444.4444       24848.48       5.112777    
  455.5556       24848.48       5.117297    
  466.6667       24848.48       5.114532    
  477.7778       24848.48       5.114329    
  488.8889       24848.48       5.114179    
  500.0000       24848.48       5.112374    
  511.1111       24848.48       5.110712    
  522.2222       24848.48       5.109882    
  533.3333       24848.48       5.107531    
  544.4444       24848.48       5.117637    
  555.5556       24848.48       5.106636    
  566.6667       24848.48       5.101837    
  577.7778       24848.48       5.085069    
  588.8889       24848.48       5.094101    
  600.0000       24848.48       5.010890    
  611.1111       24848.48       4.945410    
  622.2222       24848.48       4.935721    
  633.3333       24848.48       4.926702    
  644.4444       24848.48       4.924038    
  655.5556       24848.48       4.935691    
  666.6667       24848.48       4.918109    
  677.7778       24848.48       4.911337    
  688.8889       24848.48       4.849706    
  700.0000       24848.48       4.804882    
  711.1111       24848.48       4.670141    
  722.2222       24848.48       4.686661    
  733.3333       24848.48       4.467488    
  744.4444       24848.48       4.303796    
  755.5556       24848.48       4.412818    
  766.6667       24848.48       4.109881    
  777.7778       24848.48       3.762082    
  788.8889       24848.48       3.324578    
  800.0000       24848.48       2.693533    
  811.1111       24848.48       2.551051    
  822.2222       24848.48       2.305896    
  833.3333       24848.48       1.860433    
  844.4444       24848.48       1.694762    
  855.5556       24848.48       1.481655    
  866.6667       24848.48      0.8994534    
  877.7778       24848.48      0.6935785E-01
  888.8889       24848.48      0.6985810E-01
  900.0000       24848.48      0.6940733E-01
  911.1111       24848.48      0.7015868E-01
  922.2222       24848.48      0.6952233E-01
  933.3333       24848.48      0.6963585E-01
  944.4444       24848.48      0.6949092E-01
  955.5556       24848.48      0.6958566E-01
  966.6667       24848.48      0.6974923E-01
  977.7778       24848.48      0.6959139E-01
  988.8889       24848.48      0.6965314E-01
  1000.000       24848.48      0.6962847E-01
  1011.111       24848.48      0.6989608E-01
  1022.222       24848.48      0.6952921E-01
  1033.333       24848.48      0.6984681E-01
  1044.444       24848.48      0.6919788E-01
  1055.556       24848.48      0.6892789E-01
  1066.667       24848.48      0.6869699E-01
  1077.778       24848.48      0.6832336E-01
  1088.889       24848.48      0.6825258E-01
  1100.000       24848.48      0.6797858E-01
  1111.111       24848.48      0.6767026E-01
  1122.222       24848.48      0.6749141E-01
  1133.333       24848.48      0.6728091E-01
  1144.444       24848.48      0.6709318E-01
  1155.556       24848.48      0.6690826E-01
  1166.667       24848.48      0.6671221E-01
  1177.778       24848.48      0.6653289E-01
  1188.889       24848.48      0.6644921E-01
  1200.000       24848.48      0.6628759E-01
  1211.111       24848.48      0.6619831E-01
  1222.222       24848.48      0.6624738E-01
  1233.333       24848.48      0.6625052E-01
  1244.444       24848.48      0.6600731E-01
  1255.556       24848.48      0.6576805E-01
  1266.667       24848.48      0.6569481E-01
  1277.778       24848.48       0.000000    
  1288.889       24848.48       0.000000    
  1300.000       24848.48       0.000000    
  1311.111       24848.48       0.000000    
  1322.222       24848.48       0.000000    
  1333.333       24848.48       0.000000    
  1344.444       24848.48       0.000000    
  1355.556       24848.48       0.000000    
  1366.667       24848.48       0.000000    
  1377.778       24848.48       0.000000    
  1388.889       24848.48       0.000000    
  1400.000       24848.48       0.000000    
  1411.111       24848.48       0.000000    
  1422.222       24848.48       0.000000    
  1433.333       24848.48       0.000000    
  1444.444       24848.48       0.000000    
  1455.556       24848.48       0.000000    
  1466.667       24848.48       0.000000    
  1477.778       24848.48       0.000000    
  1488.889       24848.48       0.000000    
  1500.000       24848.48       0.000000    
  400.0000       25636.36       5.117523    
  411.1111       25636.36       5.112077    
  422.2222       25636.36       5.116747    
  433.3333       25636.36       5.305757    
  444.4444       25636.36       5.114881    
  455.5556       25636.36       5.120303    
  466.6667       25636.36       5.114717    
  477.7778       25636.36       5.115159    
  488.8889       25636.36       5.113175    
  500.0000       25636.36       5.111046    
  511.1111       25636.36       5.110161    
  522.2222       25636.36       5.108557    
  533.3333       25636.36       5.107729    
  544.4444       25636.36       5.107412    
  555.5556       25636.36       5.104662    
  566.6667       25636.36       5.091887    
  577.7778       25636.36       5.024887    
  588.8889       25636.36       4.969585    
  600.0000       25636.36       4.969132    
  611.1111       25636.36       4.962829    
  622.2222       25636.36       4.947032    
  633.3333       25636.36       4.940284    
  644.4444       25636.36       4.925463    
  655.5556       25636.36       4.910541    
  666.6667       25636.36       4.885464    
  677.7778       25636.36       4.908063    
  688.8889       25636.36       4.843424    
  700.0000       25636.36       4.875879    
  711.1111       25636.36       4.681890    
  722.2222       25636.36       4.529808    
  733.3333       25636.36       4.574391    
  744.4444       25636.36       4.209211    
  755.5556       25636.36       4.316655    
  766.6667       25636.36       3.964930    
  777.7778       25636.36       3.198263    
  788.8889       25636.36       2.885275    
  800.0000       25636.36       2.709596    
  811.1111       25636.36       2.423733    
  822.2222       25636.36       2.335035    
  833.3333       25636.36       1.920422    
  844.4444       25636.36       1.661152    
  855.5556       25636.36       1.449463    
  866.6667       25636.36       1.088181    
  877.7778       25636.36      0.8398877    
  888.8889       25636.36      0.6915015E-01
  900.0000       25636.36      0.6858318E-01
  911.1111       25636.36      0.6921431E-01
  922.2222       25636.36      0.6869423E-01
  933.3333       25636.36      0.6909498E-01
  944.4444       25636.36      0.6865002E-01
  955.5556       25636.36      0.6866994E-01
  966.6667       25636.36      0.6878495E-01
  977.7778       25636.36      0.6879025E-01
  988.8889       25636.36      0.6902699E-01
  1000.000       25636.36      0.6882725E-01
  1011.111       25636.36      0.6880152E-01
  1022.222       25636.36      0.6884076E-01
  1033.333       25636.36      0.6926741E-01
  1044.444       25636.36      0.6861452E-01
  1055.556       25636.36      0.6838446E-01
  1066.667       25636.36      0.6817958E-01
  1077.778       25636.36      0.6790872E-01
  1088.889       25636.36      0.6780403E-01
  1100.000       25636.36      0.6753386E-01
  1111.111       25636.36      0.6735136E-01
  1122.222       25636.36      0.6718921E-01
  1133.333       25636.36      0.6700716E-01
  1144.444       25636.36      0.6682914E-01
  1155.556       25636.36      0.6668120E-01
  1166.667       25636.36      0.6654313E-01
  1177.778       25636.36      0.6634863E-01
  1188.889       25636.36      0.6623100E-01
  1200.000       25636.36      0.6614571E-01
  1211.111       25636.36      0.6608118E-01
  1222.222       25636.36      0.6623572E-01
  1233.333       25636.36      0.6587834E-01
  1244.444       25636.36      0.6572938E-01
  1255.556       25636.36      0.6565775E-01
  1266.667       25636.36      0.6570354E-01
  1277.778       25636.36      0.6560609E-01
  1288.889       25636.36      0.6538600E-01
  1300.000       25636.36       0.000000    
  1311.111       25636.36       0.000000    
  1322.222       25636.36       0.000000    
  1333.333       25636.36       0.000000    
  1344.444       25636.36       0.000000    
  1355.556       25636.36       0.000000    
  1366.667       25636.36       0.000000    
  1377.778       25636.36       0.000000    
  1388.889       25636.36       0.000000    
  1400.000       25636.36       0.000000    
  1411.111       25636.36       0.000000    
  1422.222       25636.36       0.000000    
  1433.333       25636.36       0.000000    
  1444.444       25636.36       0.000000    
  1455.556       25636.36       0.000000    
  1466.667       25636.36       0.000000    
  1477.778       25636.36       0.000000    
  1488.889       25636.36       0.000000    
  1500.000       25636.36       0.000000    
  400.0000       26424.24       5.305740    
  411.1111       26424.24       5.113317    
  422.2222       26424.24       5.114763    
  433.3333       26424.24       5.270739    
  444.4444       26424.24       5.115275    
  455.5556       26424.24       5.115014    
  466.6667       26424.24       5.111687    
  477.7778       26424.24       5.112751    
  488.8889       26424.24       5.112262    
  500.0000       26424.24       5.111045    
  511.1111       26424.24       5.110140    
  522.2222       26424.24       5.109775    
  533.3333       26424.24       5.108707    
  544.4444       26424.24       5.106237    
  555.5556       26424.24       5.099714    
  566.6667       26424.24       5.006514    
  577.7778       26424.24       4.975803    
  588.8889       26424.24       4.973426    
  600.0000       26424.24       4.967304    
  611.1111       26424.24       4.950985    
  622.2222       26424.24       4.945470    
  633.3333       26424.24       4.926077    
  644.4444       26424.24       4.909807    
  655.5556       26424.24       4.896741    
  666.6667       26424.24       4.882442    
  677.7778       26424.24       4.898199    
  688.8889       26424.24       4.625655    
  700.0000       26424.24       4.567736    
  711.1111       26424.24       4.747191    
  722.2222       26424.24       4.755753    
  733.3333       26424.24       4.348240    
  744.4444       26424.24       4.009237    
  755.5556       26424.24       3.544418    
  766.6667       26424.24       3.420924    
  777.7778       26424.24       3.206025    
  788.8889       26424.24       2.918848    
  800.0000       26424.24       2.718528    
  811.1111       26424.24       2.462978    
  822.2222       26424.24       2.186930    
  833.3333       26424.24       1.863723    
  844.4444       26424.24       1.642052    
  855.5556       26424.24       1.520840    
  866.6667       26424.24       1.180886    
  877.7778       26424.24      0.9238649    
  888.8889       26424.24      0.6226455    
  900.0000       26424.24      0.6790961E-01
  911.1111       26424.24      0.6807910E-01
  922.2222       26424.24      0.6811456E-01
  933.3333       26424.24      0.6830266E-01
  944.4444       26424.24      0.6803359E-01
  955.5556       26424.24      0.6805115E-01
  966.6667       26424.24      0.6819179E-01
  977.7778       26424.24      0.6820454E-01
  988.8889       26424.24      0.6837818E-01
  1000.000       26424.24      0.6820579E-01
  1011.111       26424.24      0.6820150E-01
  1022.222       26424.24      0.6823723E-01
  1033.333       26424.24      0.6826518E-01
  1044.444       26424.24      0.6811803E-01
  1055.556       26424.24      0.6799734E-01
  1066.667       26424.24      0.6786445E-01
  1077.778       26424.24      0.6765631E-01
  1088.889       26424.24      0.6744460E-01
  1100.000       26424.24      0.6726314E-01
  1111.111       26424.24      0.6705100E-01
  1122.222       26424.24      0.6691130E-01
  1133.333       26424.24      0.6673923E-01
  1144.444       26424.24      0.6659109E-01
  1155.556       26424.24      0.6651774E-01
  1166.667       26424.24      0.6631191E-01
  1177.778       26424.24      0.6623058E-01
  1188.889       26424.24      0.6611157E-01
  1200.000       26424.24      0.6605187E-01
  1211.111       26424.24      0.6591306E-01
  1222.222       26424.24      0.6590329E-01
  1233.333       26424.24      0.6577417E-01
  1244.444       26424.24      0.6554647E-01
  1255.556       26424.24      0.6550111E-01
  1266.667       26424.24      0.6540641E-01
  1277.778       26424.24      0.6548277E-01
  1288.889       26424.24      0.6547512E-01
  1300.000       26424.24      0.6515323E-01
  1311.111       26424.24       0.000000    
  1322.222       26424.24       0.000000    
  1333.333       26424.24       0.000000    
  1344.444       26424.24       0.000000    
  1355.556       26424.24       0.000000    
  1366.667       26424.24       0.000000    
  1377.778       26424.24       0.000000    
  1388.889       26424.24       0.000000    
  1400.000       26424.24       0.000000    
  1411.111       26424.24       0.000000    
  1422.222       26424.24       0.000000    
  1433.333       26424.24       0.000000    
  1444.444       26424.24       0.000000    
  1455.556       26424.24       0.000000    
  1466.667       26424.24       0.000000    
  1477.778       26424.24       0.000000    
  1488.889       26424.24       0.000000    
  1500.000       26424.24       0.000000    
  400.0000       27212.12       5.518983    
  411.1111       27212.12       5.252067    
  422.2222       27212.12       5.364307    
  433.3333       27212.12       5.340323    
  444.4444       27212.12       5.114915    
  455.5556       27212.12       5.118064    
  466.6667       27212.12       5.115148    
  477.7778       27212.12       5.113241    
  488.8889       27212.12       5.112265    
  500.0000       27212.12       5.111310    
  511.1111       27212.12       5.111555    
  522.2222       27212.12       5.110023    
  533.3333       27212.12       5.106750    
  544.4444       27212.12       5.096415    
  555.5556       27212.12       5.005388    
  566.6667       27212.12       4.978058    
  577.7778       27212.12       4.977490    
  588.8889       27212.12       4.971733    
  600.0000       27212.12       4.951980    
  611.1111       27212.12       4.943973    
  622.2222       27212.12       4.950208    
  633.3333       27212.12       4.945403    
  644.4444       27212.12       4.905805    
  655.5556       27212.12       4.897728    
  666.6667       27212.12       4.888794    
  677.7778       27212.12       4.845724    
  688.8889       27212.12       4.708756    
  700.0000       27212.12       4.562209    
  711.1111       27212.12       4.446106    
  722.2222       27212.12       4.628039    
  733.3333       27212.12       4.205159    
  744.4444       27212.12       3.710937    
  755.5556       27212.12       3.565599    
  766.6667       27212.12       3.369111    
  777.7778       27212.12       3.208718    
  788.8889       27212.12       2.973294    
  800.0000       27212.12       2.732706    
  811.1111       27212.12       2.623300    
  822.2222       27212.12       2.288469    
  833.3333       27212.12       2.056044    
  844.4444       27212.12       1.657177    
  855.5556       27212.12       1.610768    
  866.6667       27212.12       1.300443    
  877.7778       27212.12       1.017483    
  888.8889       27212.12      0.8645331    
  900.0000       27212.12      0.2069639    
  911.1111       27212.12      0.6742048E-01
  922.2222       27212.12      0.6753838E-01
  933.3333       27212.12      0.6758201E-01
  944.4444       27212.12      0.6745381E-01
  955.5556       27212.12      0.6746933E-01
  966.6667       27212.12      0.6757518E-01
  977.7778       27212.12      0.6759484E-01
  988.8889       27212.12      0.6773140E-01
  1000.000       27212.12      0.6765517E-01
  1011.111       27212.12      0.6764381E-01
  1022.222       27212.12      0.6766714E-01
  1033.333       27212.12      0.6768671E-01
  1044.444       27212.12      0.6783381E-01
  1055.556       27212.12      0.6779157E-01
  1066.667       27212.12      0.6752045E-01
  1077.778       27212.12      0.6739907E-01
  1088.889       27212.12      0.6709410E-01
  1100.000       27212.12      0.6694333E-01
  1111.111       27212.12      0.6678128E-01
  1122.222       27212.12      0.6664655E-01
  1133.333       27212.12      0.6648920E-01
  1144.444       27212.12      0.6635641E-01
  1155.556       27212.12      0.6627581E-01
  1166.667       27212.12      0.6612170E-01
  1177.778       27212.12      0.6603572E-01
  1188.889       27212.12      0.6592556E-01
  1200.000       27212.12      0.6585990E-01
  1211.111       27212.12      0.6572598E-01
  1222.222       27212.12      0.6561505E-01
  1233.333       27212.12      0.6553186E-01
  1244.444       27212.12      0.6543629E-01
  1255.556       27212.12      0.6529361E-01
  1266.667       27212.12      0.6522110E-01
  1277.778       27212.12      0.6520623E-01
  1288.889       27212.12      0.6516318E-01
  1300.000       27212.12      0.6505976E-01
  1311.111       27212.12      0.6506982E-01
  1322.222       27212.12      0.6483432E-01
  1333.333       27212.12       0.000000    
  1344.444       27212.12       0.000000    
  1355.556       27212.12       0.000000    
  1366.667       27212.12       0.000000    
  1377.778       27212.12       0.000000    
  1388.889       27212.12       0.000000    
  1400.000       27212.12       0.000000    
  1411.111       27212.12       0.000000    
  1422.222       27212.12       0.000000    
  1433.333       27212.12       0.000000    
  1444.444       27212.12       0.000000    
  1455.556       27212.12       0.000000    
  1466.667       27212.12       0.000000    
  1477.778       27212.12       0.000000    
  1488.889       27212.12       0.000000    
  1500.000       27212.12       0.000000    
  400.0000       28000.00       5.341296    
  411.1111       28000.00       5.302573    
  422.2222       28000.00       5.297821    
  433.3333       28000.00       5.333320    
  444.4444       28000.00       5.117699    
  455.5556       28000.00       5.116179    
  466.6667       28000.00       5.114451    
  477.7778       28000.00       5.113370    
  488.8889       28000.00       5.112182    
  500.0000       28000.00       5.110525    
  511.1111       28000.00       5.109547    
  522.2222       28000.00       5.110149    
  533.3333       28000.00       5.099408    
  544.4444       28000.00       5.008740    
  555.5556       28000.00       4.982696    
  566.6667       28000.00       4.975925    
  577.7778       28000.00       4.968635    
  588.8889       28000.00       4.965884    
  600.0000       28000.00       4.949042    
  611.1111       28000.00       4.953632    
  622.2222       28000.00       4.946166    
  633.3333       28000.00       4.921955    
  644.4444       28000.00       4.898662    
  655.5556       28000.00       4.893509    
  666.6667       28000.00       4.871994    
  677.7778       28000.00       4.824530    
  688.8889       28000.00       4.555032    
  700.0000       28000.00       4.478430    
  711.1111       28000.00       4.256283    
  722.2222       28000.00       4.210696    
  733.3333       28000.00       3.870207    
  744.4444       28000.00       3.691839    
  755.5556       28000.00       3.509999    
  766.6667       28000.00       3.368811    
  777.7778       28000.00       3.216315    
  788.8889       28000.00       2.972271    
  800.0000       28000.00       2.773879    
  811.1111       28000.00       2.619021    
  822.2222       28000.00       2.450216    
  833.3333       28000.00       1.891484    
  844.4444       28000.00       1.751938    
  855.5556       28000.00       1.686164    
  866.6667       28000.00       1.357705    
  877.7778       28000.00       1.133392    
  888.8889       28000.00      0.8497678    
  900.0000       28000.00      0.7721812    
  911.1111       28000.00      0.6682787E-01
  922.2222       28000.00      0.6703583E-01
  933.3333       28000.00      0.6710202E-01
  944.4444       28000.00      0.6693259E-01
  955.5556       28000.00      0.6694561E-01
  966.6667       28000.00      0.6705282E-01
  977.7778       28000.00      0.6707090E-01
  988.8889       28000.00      0.6722244E-01
  1000.000       28000.00      0.6711608E-01
  1011.111       28000.00      0.6709567E-01
  1022.222       28000.00      0.6716439E-01
  1033.333       28000.00      0.6718081E-01
  1044.444       28000.00      0.6722410E-01
  1055.556       28000.00      0.6739405E-01
  1066.667       28000.00      0.6711769E-01
  1077.778       28000.00      0.6693390E-01
  1088.889       28000.00      0.6673917E-01
  1100.000       28000.00      0.6653205E-01
  1111.111       28000.00      0.6644625E-01
  1122.222       28000.00      0.6635202E-01
  1133.333       28000.00      0.6618999E-01
  1144.444       28000.00      0.6611534E-01
  1155.556       28000.00      0.6603167E-01
  1166.667       28000.00      0.6597373E-01
  1177.778       28000.00      0.6581462E-01
  1188.889       28000.00      0.6572794E-01
  1200.000       28000.00      0.6576618E-01
  1211.111       28000.00      0.6551094E-01
  1222.222       28000.00      0.6543446E-01
  1233.333       28000.00      0.6536795E-01
  1244.444       28000.00      0.6526952E-01
  1255.556       28000.00      0.6517610E-01
  1266.667       28000.00      0.6511618E-01
  1277.778       28000.00      0.6510346E-01
  1288.889       28000.00      0.6499680E-01
  1300.000       28000.00      0.6495345E-01
  1311.111       28000.00      0.6489434E-01
  1322.222       28000.00      0.6481351E-01
  1333.333       28000.00      0.6473548E-01
  1344.444       28000.00       0.000000    
  1355.556       28000.00       0.000000    
  1366.667       28000.00       0.000000    
  1377.778       28000.00       0.000000    
  1388.889       28000.00       0.000000    
  1400.000       28000.00       0.000000    
  1411.111       28000.00       0.000000    
  1422.222       28000.00       0.000000    
  1433.333       28000.00       0.000000    
  1444.444       28000.00       0.000000    
  1455.556       28000.00       0.000000    
  1466.667       28000.00       0.000000    
  1477.778       28000.00       0.000000    
  1488.889       28000.00       0.000000    
  1500.000       28000.00       0.000000    
  400.0000       28787.88       5.520281    
  411.1111       28787.88       5.419621    
  422.2222       28787.88       5.329978    
  433.3333       28787.88       5.147414    
  444.4444       28787.88       5.116168    
  455.5556       28787.88       5.251046    
  466.6667       28787.88       5.113051    
  477.7778       28787.88       5.112207    
  488.8889       28787.88       5.111444    
  500.0000       28787.88       5.109218    
  511.1111       28787.88       5.111560    
  522.2222       28787.88       5.099408    
  533.3333       28787.88       5.012993    
  544.4444       28787.88       4.984590    
  555.5556       28787.88       4.981681    
  566.6667       28787.88       4.973566    
  577.7778       28787.88       4.967610    
  588.8889       28787.88       4.967046    
  600.0000       28787.88       4.958387    
  611.1111       28787.88       4.938631    
  622.2222       28787.88       4.951258    
  633.3333       28787.88       4.948497    
  644.4444       28787.88       4.897403    
  655.5556       28787.88       4.880349    
  666.6667       28787.88       4.865181    
  677.7778       28787.88       4.806780    
  688.8889       28787.88       4.729979    
  700.0000       28787.88       4.411481    
  711.1111       28787.88       4.325690    
  722.2222       28787.88       3.992092    
  733.3333       28787.88       3.865112    
  744.4444       28787.88       3.674786    
  755.5556       28787.88       3.527639    
  766.6667       28787.88       3.365744    
  777.7778       28787.88       3.177731    
  788.8889       28787.88       2.958991    
  800.0000       28787.88       2.715971    
  811.1111       28787.88       2.612015    
  822.2222       28787.88       2.410071    
  833.3333       28787.88       2.293474    
  844.4444       28787.88       1.847466    
  855.5556       28787.88       1.739049    
  866.6667       28787.88       1.455755    
  877.7778       28787.88       1.157675    
  888.8889       28787.88       1.072475    
  900.0000       28787.88      0.8581530    
  911.1111       28787.88      0.7302391    
  922.2222       28787.88      0.6671822E-01
  933.3333       28787.88      0.6656030E-01
  944.4444       28787.88      0.6661663E-01
  955.5556       28787.88      0.6653476E-01
  966.6667       28787.88      0.6659632E-01
  977.7778       28787.88      0.6664066E-01
  988.8889       28787.88      0.6672639E-01
  1000.000       28787.88      0.6666362E-01
  1011.111       28787.88      0.6668407E-01
  1022.222       28787.88      0.6671965E-01
  1033.333       28787.88      0.6676569E-01
  1044.444       28787.88      0.6678207E-01
  1055.556       28787.88      0.6696699E-01
  1066.667       28787.88      0.6666382E-01
  1077.778       28787.88      0.6683066E-01
