89.366	274.57	0.001	0.001
90.69	274.57	0.001	1.001
92.013	274.57	0.001	2.001
93.337	274.57	0.001	3.001
94.66	274.57	0.001	4.001
95.984	274.57	0.001	5.001
97.307	274.57	0.001	6.001
98.63	274.57	0.001	7.001
99.954	274.57	0.001	8.001
101.28	274.57	0.001	9.001
102.6	274.57	0.001	10.001
103.92	274.57	0.001	11.001
105.25	274.57	0.001	12.001
106.57	274.57	0.001	13.001
107.89	274.57	0.001	14.001
109.22	274.57	0.001	15.001
110.54	274.57	0.001	16.001
111.86	274.57	0.001	17.001
113.18	274.57	0.001	18.001
114.51	274.57	0.001	19.001
115.83	274.57	0.001	20.001
117.15	274.57	0.001	21.001
118.48	274.57	0.001	22.001
119.8	274.57	0.001	23.001
121.12	274.57	0.001	24.001
122.44	274.57	0.001	25.001
123.77	274.57	0.001	26.001
125.09	274.57	0.001	27.001
126.41	274.57	0.001	28.001
127.73	274.57	0.001	29.001
129.06	274.57	0.001	30.001
130.38	274.57	0.001	31.001
131.7	274.57	0.001	32.001
133.02	274.57	0.001	33.001
134.34	274.57	0.001	34.001
135.67	274.57	0.001	35.001
136.99	274.57	0.001	36.001
138.31	274.57	0.001	37.001
139.63	274.57	0.001	38.001
140.95	274.57	0.001	39.001
142.28	274.57	0.001	40.001
143.6	274.57	0.001	41.001
144.92	274.57	0.001	42.001
146.24	274.57	0.001	43.001
147.56	274.57	0.001	44.001
148.88	274.57	0.001	45.001
150.21	274.57	0.001	46.001
151.53	274.57	0.001	47.001
152.85	274.57	0.001	48.001
154.17	274.57	0.001	49.001
155.49	274.57	0.001	50.001
156.81	274.57	0.001	51.001
158.13	274.57	0.001	52.001
159.45	274.57	0.001	53.001
160.78	274.57	0.001	54.001
162.1	274.57	0.001	55.001
163.42	274.57	0.001	56.001
164.74	274.57	0.001	57.001
166.06	274.57	0.001	58.001
167.38	274.57	0.001	59.001
168.7	274.57	0.001	60.001
170.02	274.57	0.001	61.001
171.34	274.57	0.001	62.001
172.66	274.57	0.001	63.001
173.98	274.57	0.001	64.001
175.3	274.57	0.001	65.001
176.62	274.57	0.001	66.001
177.94	274.57	0.001	67.001
179.26	274.57	0.001	68.001
180.58	274.57	0.001	69.001
181.9	274.57	0.001	70.001
183.22	274.57	0.001	71.001
184.54	274.57	0.001	72.001
185.86	274.57	0.001	73.001
187.18	274.57	0.001	74.001
188.5	274.57	0.001	75.001
189.82	274.57	0.001	76.001
191.14	274.57	0.001	77.001
192.46	274.57	0.001	78.001
193.78	274.57	0.001	79.001
195.1	274.57	0.001	80.001
196.42	274.57	0.001	81.001
197.74	274.57	0.001	82.001
199.05	274.57	0.001	83.001
200.37	274.57	0.001	84.001
201.69	274.57	0.001	85.001
203.01	274.57	0.001	86.001
204.33	274.57	0.001	87.001
205.65	274.57	0.001	88.001
206.97	274.57	0.001	89.001
208.28	274.57	0.001	90.001
209.6	274.57	0.001	91.001
210.92	274.57	0.001	92.001
212.24	274.57	0.001	93.001
213.56	274.57	0.001	94.001
214.87	274.57	0.001	95.001
216.19	274.57	0.001	96.001
217.51	274.57	0.001	97.001
218.83	274.57	0.001	98.001
220.14	274.57	0.001	99.001
221.46	274.57	0.001	100
222.78	274.57	0.001	101
224.09	274.57	0.001	102
225.41	274.57	0.001	103
226.73	274.57	0.001	104
228.04	274.57	0.001	105
229.36	274.57	0.001	106
230.68	274.57	0.001	107
231.99	274.57	0.001	108
233.31	274.57	0.001	109
234.63	274.57	0.001	110
235.94	274.57	0.001	111
237.26	274.57	0.001	112
238.57	274.57	0.001	113
